Id	Name	ChebiId	PubchemId	Rxns
G05200	['GD3']	[]	[]	[]
G07005	[]	[]	[]	[]
G00932	['Heparin', 'Heparan sulfate']	[]	[]	[]
G05173	[]	[]	[]	[]
G07159	[]	[]	[]	[]
G00565	['Oligofructoside']	[]	[]	[]
G06536	[]	[]	[]	[]
G05960	[]	[]	[]	[]
G04367	[]	[]	[]	[]
G05006	[]	[]	[]	[]
G02500	[]	[]	[]	[]
G08955	[]	[]	[]	[]
G02311	[]	[]	[]	[]
G07684	[]	[]	[]	[]
G11890	[]	[]	[]	[]
G04001	[]	[]	[]	[]
G08465	[]	[]	[]	[]
G02497	[]	[]	[]	[]
G09622	['Di-acetyl-lividomiosamide', 'Lividomycin A, partial structure']	[]	[]	[]
G09831	[]	[]	[]	[]
G04950	[]	[]	[]	[]
G04959	[]	[]	[]	[]
G02461	[]	[]	[]	[]
G05603	[]	[]	[]	[]
G01832	['cisGM1-NeuGc-Gal-GalNAc']	[]	[]	[]
G08699	[]	[]	[]	[]
G00798	[]	[]	[]	[]
G09391	[]	[]	[]	[]
G09747	[]	[]	[]	[]
G11375	[]	[]	[]	[]
G11599	['Galactoglucomannan']	[]	[]	[]
G00636	[]	[]	[]	[]
G06219	['Pharbitic acid B']	[]	[]	[]
G01813	[]	[]	[]	['R08599']
G11851	[]	[]	[]	[]
G03714	[]	[]	[]	[]
G08094	[]	[]	[]	[]
G04811	[]	[]	[]	[]
G06363	[]	[]	[]	[]
G00205	[]	[]	[]	[]
G09634	[]	[]	[]	[]
G03307	[]	[]	[]	[]
G08858	[]	[]	[]	[]
G01441	[]	[]	[]	[]
G04676	[]	[]	[]	[]
G06412	[]	[]	[]	[]
G08299	[]	[]	[]	[]
G00499	['Minengoside A', 'Ilwensisaponin', 'Scrophulasaponin', 'Songarosaponin']	[]	[]	[]
G03689	[]	[]	[]	[]
G04229	[]	[]	[]	[]
G05813	[]	[]	[]	[]
G03732	[]	[]	[]	[]
G04490	[]	[]	[]	[]
G04175	[]	[]	[]	[]
G01859	[]	[]	[]	[]
G08894	[]	[]	[]	[]
G09966	[]	[]	[]	[]
G00633	[]	[]	[]	[]
G06509	[]	[]	[]	[]
G07113	[]	[]	[]	[]
G03112	[]	[]	[]	[]
G06984	[]	[]	[]	[]
G11458	[]	[]	[]	[]
G11791	[]	[]	[]	[]
G00333	[]	[]	[]	[]
G01741	['Balanitin 3']	[]	[]	[]
G05542	[]	[]	[]	[]
G03668	[]	[]	[]	[]
G03628	[]	[]	[]	[]
G01771	[]	[]	[]	[]
G12598	[]	[]	[]	[]
G07466	[]	[]	[]	[]
G05656	[]	[]	[]	[]
G09719	[]	[]	[]	[]
G10371	[]	[]	[]	[]
G05554	[]	[]	[]	[]
G12963	['Escherichia coli O21 O-antigen']	[]	[]	[]
G01694	[]	[]	[]	[]
G05170	['Ap7-Cer']	[]	[]	[]
G07010	[]	[]	[]	[]
G09117	[]	[]	[]	[]
G00856	[]	[]	[]	[]
G07093	[]	[]	[]	[]
G03569	[]	[]	[]	[]
G11280	[]	[]	[]	[]
G11491	[]	[]	[]	[]
G05689	[]	[]	[]	[]
G09540	[]	[]	[]	[]
G04190	[]	[]	[]	[]
G10013	[]	[]	[]	[]
G12749	[]	[]	[]	[]
G01710	['Aginoside']	[]	[]	[]
G04603	[]	[]	[]	[]
G06339	[]	[]	[]	[]
G08430	[]	[]	[]	[]
G10003	[]	[]	[]	[]
G08751	[]	[]	[]	[]
G01371	[]	[]	[]	[]
G04319	[]	[]	[]	[]
G12264	[]	[]	[]	[]
G04898	[]	[]	[]	[]
G10154	[]	[]	[]	[]
G04101	[]	[]	[]	[]
G02355	[]	[]	[]	[]
G02666	[]	[]	[]	[]
G07327	[]	[]	[]	[]
G11942	[]	[]	[]	[]
G12904	[]	[]	[]	[]
G08656	[]	[]	[]	[]
G09825	[]	[]	[]	[]
G09061	[]	[]	[]	[]
G08145	[]	[]	[]	[]
G07821	['Lipid A subunit GLA-60']	[]	[]	[]
G00046	['Fuc-Lc4Cer', 'III4-a-Fuc-Lc4Cer', 'Lea glycolipid']	[]	[]	['R06155']
G10771	[]	[]	[]	[]
G08454	[]	[]	[]	[]
G02416	[]	[]	[]	[]
G08092	[]	[]	[]	[]
G01467	[]	[]	[]	[]
G13120	['Glycolipid 3', 'GL-3']	[]	[]	['R12078', 'R12079']
G07007	[]	[]	[]	[]
G03851	[]	[]	[]	[]
G06127	[]	[]	[]	[]
G05713	[]	[]	[]	[]
G11849	[]	[]	[]	[]
G12141	[]	[]	[]	[]
G01829	[]	[]	[]	[]
G02009	[]	[]	[]	[]
G06852	[]	[]	[]	[]
G08946	[]	[]	[]	[]
G04460	[]	[]	[]	[]
G12082	[]	[]	[]	[]
G05664	[]	[]	[]	[]
G00520	['Baiyunoside', 'Hosenkoside H', 'Leucoside', 'Majonoside-R2', 'Notoginsenoside-R2', 'Periandrin V', 'Phlomisoside III', 'Vina-ginsenoside']	[]	[]	[]
G05612	[]	[]	[]	[]
G05253	['GM1b, positional analog']	[]	[]	[]
G00806	[]	[]	[]	[]
G04611	[]	[]	[]	[]
G09478	[]	[]	[]	[]
G06593	[]	[]	[]	[]
G07549	['Tetramannose phosphate']	[]	[]	[]
G11175	['Mycothione']	[]	[]	['R06289', 'R06290']
G02287	[]	[]	[]	[]
G08585	[]	[]	[]	[]
G06911	[]	[]	[]	[]
G00504	[]	[]	[]	[]
G04890	[]	[]	[]	[]
G04686	[]	[]	[]	[]
G09084	[]	[]	[]	[]
G00038	[]	[]	[]	['R06169', 'R06170']
G09097	['Pyishiauoside IIb']	[]	[]	[]
G10026	[]	[]	[]	[]
G11176	[]	[]	[]	[]
G00034	[]	[]	[]	[]
G10618	['Dolichyl D-glucosyl phosphate']	[]	[]	['R06262', 'R06263', 'R06264']
G06830	[]	[]	[]	[]
G06679	[]	[]	[]	[]
G06944	[]	[]	[]	[]
G03444	[]	[]	[]	[]
G11513	[]	[]	[]	[]
G11011	[]	[]	[]	[]
G01837	[]	[]	[]	[]
G00299	[]	[]	[]	[]
G03284	[]	[]	[]	[]
G03972	[]	[]	[]	[]
G11767	[]	[]	[]	[]
G08663	['Zizyphoiside']	[]	[]	[]
G03074	[]	[]	[]	[]
G04087	[]	[]	[]	[]
G05252	[]	[]	[]	[]
G12959	['Escherichia coli O18A O-antigen', 'Escherichia coli O18ac O-antigen']	[]	[]	[]
G07415	[]	[]	[]	[]
G12503	[]	[]	[]	[]
G09856	[]	[]	[]	[]
G06372	[]	[]	[]	[]
G01136	[]	[]	[]	[]
G06490	[]	[]	[]	[]
G03281	[]	[]	[]	[]
G06013	[]	[]	[]	[]
G01615	[]	[]	[]	[]
G09990	[]	[]	[]	[]
G11623	['4-O-Methylglucuronoxylan']	[]	[]	[]
G01959	['XXFGAXFGol']	[]	[]	[]
G09693	['Delta 22E culcitoside C7']	[]	[]	[]
G08223	[]	[]	[]	[]
G08172	[]	[]	[]	[]
G03671	[]	[]	[]	[]
G09750	[]	[]	[]	[]
G03585	[]	[]	[]	[]
G05503	[]	[]	[]	[]
G11165	[]	[]	[]	[]
G04944	[]	[]	[]	[]
G08690	[]	[]	[]	[]
G09083	[]	[]	[]	[]
G02330	[]	[]	[]	[]
G12402	[]	[]	[]	[]
G04810	[]	[]	[]	[]
G03545	['Aculexitiose']	[]	[]	[]
G11897	[]	[]	[]	[]
G05289	[]	[]	[]	[]
G10117	[]	[]	[]	[]
G00629	[]	[]	[]	[]
G09758	[]	[]	[]	[]
G04027	[]	[]	[]	[]
G08633	[]	[]	[]	[]
G10505	['Hyaluronic acid', 'Hyaluronate', 'Hyaluronan']	[]	[]	['R06068', 'R06242', 'R10905']
G04166	[]	[]	[]	[]
G02408	['Dregeoside']	[]	[]	[]
G09211	[]	[]	[]	[]
G01662	[]	[]	[]	[]
G02547	[]	[]	[]	[]
G04382	[]	[]	[]	[]
G10434	[]	[]	[]	[]
G08771	[]	[]	[]	[]
G04370	[]	[]	[]	[]
G00219	[]	[]	[]	[]
G02659	[]	[]	[]	[]
G10159	[]	[]	[]	[]
G09291	[]	[]	[]	[]
G11963	[]	[]	[]	[]
G05454	[]	[]	[]	[]
G00812	[]	[]	[]	[]
G10041	[]	[]	[]	[]
G01709	[]	[]	[]	[]
G10745	[]	[]	[]	[]
G06670	[]	[]	[]	[]
G02642	['Hep II-A']	[]	[]	[]
G12989	['Escherichia coli O147 O-antigen']	[]	[]	[]
G01252	['Penaustroside']	[]	[]	[]
G11835	[]	[]	[]	[]
G00760	['Araboglycyrrhizin', 'Soyasaponin IV']	[]	[]	[]
G04122	[]	[]	[]	[]
G12985	['Escherichia coli O138 O-antigen']	[]	[]	[]
G03255	[]	[]	[]	[]
G08496	[]	[]	[]	[]
G11957	[]	[]	[]	[]
G07211	[]	[]	[]	[]
G00409	['Gitonin', 'Desgluco-digitonin', 'Lanagitoside']	[]	[]	[]
G09239	['Levantriose']	[]	[]	[]
G09416	[]	[]	[]	[]
G10318	[]	[]	[]	[]
G04423	[]	[]	[]	[]
G06632	[]	[]	[]	[]
G09338	[]	[]	[]	[]
G00890	[]	[]	[]	[]
G04652	[]	[]	[]	[]
G02145	[]	[]	[]	[]
G12494	[]	[]	[]	[]
G12045	[]	[]	[]	[]
G09793	[]	[]	[]	[]
G03682	[]	[]	[]	[]
G07834	[]	[]	[]	[]
G10130	['Galactomannan']	[]	[]	[]
G00514	['GD3-NeuAc-NeuGc']	[]	[]	[]
G02688	[]	[]	[]	[]
G04893	[]	[]	[]	[]
G05048	[]	[]	[]	[]
G05460	[]	[]	[]	[]
G08833	[]	[]	[]	[]
G09556	[]	[]	[]	[]
G00298	['Nephritogenic glycopeptide', 'Nephritogenoside']	[]	[]	[]
G04131	[]	[]	[]	[]
G05031	[]	[]	[]	[]
G03587	[]	[]	[]	[]
G01053	['Lacto-N-fucopentaose III']	[]	[]	[]
G05681	[]	[]	[]	[]
G00063	['IV3NeuAc,III3Fuc-nLc4Cer', 'IV3-a-NeuAc,III3-a-Fuc-nLc4Cer']	[]	[]	['R06075']
G08495	[]	[]	[]	[]
G06659	['Gb4-Cer', 'GalpNAc-1-3-Galp']	[]	[]	[]
G09920	[]	[]	[]	[]
G07655	[]	[]	[]	[]
G00338	['Heparin', 'Heparan sulfate']	[]	[]	[]
G06959	[]	[]	[]	[]
G10525	['Globotetraosylceramide']	[]	[]	[]
G07507	['NodRm-IV']	[]	[]	[]
G13074	[]	[]	[]	['R07808', 'R07809']
G00324	[]	[]	[]	[]
G02652	[]	[]	[]	[]
G02313	[]	[]	[]	[]
G07733	[]	[]	[]	[]
G12006	[]	[]	[]	[]
G10125	[]	[]	[]	[]
G11217	['LacdiNAc fucopentaose']	[]	[]	[]
G11921	[]	[]	[]	[]
G08264	[]	[]	[]	[]
G07625	[]	[]	[]	[]
G08016	[]	[]	[]	[]
G01727	[]	[]	[]	[]
G00232	[]	[]	[]	[]
G02801	[]	[]	[]	[]
G12285	[]	[]	[]	[]
G00795	[]	[]	[]	[]
G02441	['Thevetioside I']	[]	[]	[]
G05316	[]	[]	[]	[]
G00310	[]	[]	[]	[]
G06914	[]	[]	[]	[]
G11263	[]	[]	[]	[]
G04937	[]	[]	[]	[]
G01120	[]	[]	[]	[]
G04344	[]	[]	[]	[]
G01125	[]	[]	[]	[]
G12412	[]	[]	[]	[]
G11401	[]	[]	[]	[]
G00906	[]	[]	[]	[]
G05517	[]	[]	[]	[]
G05796	[]	[]	[]	[]
G02435	[]	[]	[]	[]
G04379	['GD1a analog']	[]	[]	[]
G07872	[]	[]	[]	[]
G10664	[]	[]	[]	[]
G00120	['GT1c']	[]	[]	['R05953', 'R05954']
G01692	[]	[]	[]	[]
G09448	[]	[]	[]	[]
G06701	['GFGol']	[]	[]	[]
G04063	[]	[]	[]	[]
G08936	[]	[]	[]	[]
G00075	['Type IIIAb']	[]	[]	['R06191']
G05132	[]	[]	[]	[]
G02128	[]	[]	[]	[]
G11732	[]	[]	[]	[]
G10843	[]	[]	[]	['R09302', 'R09303']
G03869	[]	[]	[]	[]
G07420	[]	[]	[]	[]
G03052	[]	[]	[]	[]
G08498	[]	[]	[]	[]
G04612	[]	[]	[]	[]
G05956	[]	[]	[]	[]
G10183	[]	[]	[]	[]
G05795	[]	[]	[]	[]
G03450	[]	[]	[]	[]
G03981	[]	[]	[]	[]
G07913	[]	[]	[]	[]
G04607	[]	[]	[]	[]
G11457	[]	[]	[]	[]
G00594	[]	[]	[]	[]
G04621	[]	[]	[]	[]
G08269	[]	[]	[]	[]
G05333	[]	[]	[]	[]
G04076	[]	[]	[]	[]
G01535	['Lysohematoside']	[]	[]	[]
G05919	[]	[]	[]	[]
G05529	[]	[]	[]	[]
G05959	[]	[]	[]	[]
G10358	[]	[]	[]	[]
G00082	[]	[]	[]	['R06227']
G05941	[]	[]	[]	[]
G03977	[]	[]	[]	[]
G04366	[]	[]	[]	[]
G08516	[]	[]	[]	[]
G08844	[]	[]	[]	[]
G01806	['PSGP', 'polysialoglycoprotein']	[]	[]	[]
G02229	[]	[]	[]	[]
G11650	[]	[]	[]	[]
G10439	[]	[]	[]	[]
G01113	['Camellidin']	[]	[]	[]
G07285	[]	[]	[]	[]
G09414	[]	[]	[]	[]
G07739	[]	[]	[]	[]
G09313	[]	[]	[]	[]
G09492	[]	[]	[]	[]
G00997	[]	[]	[]	[]
G12673	[]	[]	[]	[]
G06088	[]	[]	[]	[]
G03563	[]	[]	[]	[]
G10312	[]	[]	[]	[]
G08411	[]	[]	[]	[]
G04430	[]	[]	[]	[]
G04891	[]	[]	[]	[]
G06541	[]	[]	[]	[]
G10282	[]	[]	[]	[]
G09093	['Gualamycin']	[]	[]	[]
G02629	[]	[]	[]	[]
G06370	[]	[]	[]	[]
G12171	[]	[]	[]	[]
G10070	[]	[]	[]	[]
G05661	[]	[]	[]	[]
G07358	[]	[]	[]	[]
G02121	[]	[]	[]	[]
G02444	[]	[]	[]	[]
G08133	[]	[]	[]	[]
G07378	[]	[]	[]	[]
G02981	[]	[]	[]	[]
G02875	['I3(NeuAc)2-Lac-Cer']	[]	[]	[]
G03251	[]	[]	[]	[]
G04232	[]	[]	[]	[]
G09557	[]	[]	[]	[]
G10269	[]	[]	[]	[]
G08249	[]	[]	[]	[]
G01214	[]	[]	[]	[]
G10931	[]	[]	[]	[]
G02658	[]	[]	[]	[]
G04409	[]	[]	[]	[]
G12303	[]	[]	[]	[]
G01472	[]	[]	[]	[]
G02885	[]	[]	[]	[]
G02684	[]	[]	[]	[]
G00612	['FG', 'FGol']	[]	[]	[]
G09780	[]	[]	[]	[]
G00321	[]	[]	[]	[]
G08270	[]	[]	[]	[]
G06462	[]	[]	[]	[]
G05014	[]	[]	[]	[]
G06863	[]	[]	[]	[]
G00402	['Dextran', 'Glucan', 'Nigerosaccharide', 'Nigeran']	[]	[]	[]
G08509	[]	[]	[]	[]
G03823	[]	[]	[]	[]
G11150	[]	[]	[]	[]
G01744	[]	[]	[]	[]
G08432	[]	[]	[]	[]
G01802	[]	[]	[]	[]
G11916	[]	[]	[]	[]
G06248	[]	[]	[]	[]
G06074	[]	[]	[]	[]
G02968	[]	[]	[]	[]
G05519	[]	[]	[]	[]
G06987	[]	[]	[]	[]
G07685	[]	[]	[]	[]
G05005	[]	[]	[]	[]
G01089	[]	[]	[]	[]
G09023	[]	[]	[]	[]
G12049	[]	[]	[]	[]
G12233	[]	[]	[]	[]
G11245	[]	[]	[]	[]
G00850	['Sda antigen - related compound']	[]	[]	['R07609']
G11146	[]	[]	[]	[]
G12679	[]	[]	[]	[]
G05912	[]	[]	[]	[]
G01622	[]	[]	[]	[]
G11608	[]	[]	[]	[]
G06326	[]	[]	[]	[]
G01740	[]	[]	[]	[]
G08810	[]	[]	[]	[]
G06156	[]	[]	[]	[]
G05560	['IV3Galb,III6PE-Ap4-Cer']	[]	[]	[]
G08328	[]	[]	[]	[]
G10248	[]	[]	[]	[]
G04487	[]	[]	[]	[]
G09387	[]	[]	[]	[]
G06058	[]	[]	[]	[]
G01598	[]	[]	[]	[]
G06755	[]	[]	[]	[]
G11911	[]	[]	[]	[]
G12273	[]	[]	[]	[]
G07516	['I3NeuAc-Glc-Cer']	[]	[]	[]
G00543	[]	[]	[]	[]
G03034	[]	[]	[]	[]
G00425	[]	[]	[]	[]
G07588	[]	[]	[]	[]
G06850	[]	[]	[]	[]
G03297	[]	[]	[]	[]
G02543	[]	[]	[]	[]
G02099	['Stipuleanoside R1']	[]	[]	[]
G11913	[]	[]	[]	[]
G06153	[]	[]	[]	[]
G11187	['FLDN']	[]	[]	[]
G05124	[]	[]	[]	[]
G03004	[]	[]	[]	[]
G04545	[]	[]	[]	[]
G03533	[]	[]	[]	[]
G02414	[]	[]	[]	[]
G09639	[]	[]	[]	[]
G00809	[]	[]	[]	[]
G02376	[]	[]	[]	[]
G08150	['Melandrioside A']	[]	[]	[]
G02404	[]	[]	[]	[]
G06724	[]	[]	[]	[]
G04861	[]	[]	[]	[]
G01814	[]	[]	[]	[]
G01418	[]	[]	[]	[]
G04555	[]	[]	[]	[]
G05611	[]	[]	[]	[]
G00434	[]	[]	[]	[]
G03643	[]	[]	[]	[]
G11328	[]	[]	[]	[]
G00026	[]	[]	[]	['R05913', 'R05914']
G10084	[]	[]	[]	[]
G11332	[]	[]	[]	[]
G08639	[]	[]	[]	[]
G06229	['Marthasteroside B']	[]	[]	[]
G08666	[]	[]	[]	[]
G05757	[]	[]	[]	[]
G09991	[]	[]	[]	[]
G06311	[]	[]	[]	[]
G06736	[]	[]	[]	[]
G07730	[]	[]	[]	[]
G04835	[]	[]	[]	[]
G02932	['XFGol-2AP', 'XGFGol-2AP']	[]	[]	[]
G03677	[]	[]	[]	[]
G04864	[]	[]	[]	[]
G00183	['9-O-Acetyl-GD2', '9-O-Ac-GD2']	[]	[]	[]
G09936	[]	[]	[]	[]
G05279	[]	[]	[]	[]
G04538	[]	[]	[]	[]
G09453	[]	[]	[]	[]
G11231	[]	[]	[]	[]
G05430	[]	[]	[]	[]
G02027	[]	[]	[]	[]
G07412	[]	[]	[]	[]
G03272	[]	[]	[]	[]
G07904	[]	[]	[]	[]
G05859	[]	[]	[]	[]
G03745	[]	[]	[]	[]
G06977	[]	[]	[]	[]
G01150	['Gpent1a', 'IV3NeuAc-Gg5-Cer']	[]	[]	[]
G10364	[]	[]	[]	[]
G05049	[]	[]	[]	[]
G04216	[]	[]	[]	[]
G11302	[]	[]	[]	[]
G09012	[]	[]	[]	[]
G02067	[]	[]	[]	[]
G03133	[]	[]	[]	[]
G03410	[]	[]	[]	[]
G09975	[]	[]	[]	[]
G08884	[]	[]	[]	[]
G07731	[]	[]	[]	[]
G00945	[]	[]	[]	[]
G00596	[]	[]	[]	[]
G05057	[]	[]	[]	[]
G05230	[]	[]	[]	[]
G10210	[]	[]	[]	[]
G11047	[]	[]	[]	[]
G09424	[]	[]	[]	[]
G05684	[]	[]	[]	[]
G06405	[]	[]	[]	[]
G09745	[]	[]	[]	[]
G03679	[]	[]	[]	[]
G04369	[]	[]	[]	[]
G01424	[]	[]	[]	[]
G04498	[]	[]	[]	[]
G10807	[]	[]	[]	[]
G05997	[]	[]	[]	[]
G08181	[]	[]	[]	[]
G05293	['XXFG']	[]	[]	[]
G12027	[]	[]	[]	[]
G12234	[]	[]	[]	[]
G02305	[]	[]	[]	[]
G02919	[]	[]	[]	[]
G00262	['Ginsenoside', 'Anatolioside', 'Brownioside', 'Foliumin', 'Naringin', 'Phlomisoside']	[]	[]	[]
G02813	[]	[]	[]	[]
G07333	[]	[]	[]	[]
G08178	[]	[]	[]	[]
G09126	[]	[]	[]	[]
G00113	['GD3', 'CD60a']	[]	[]	['R05940', 'R05946', 'R05947']
G04120	[]	[]	[]	[]
G10199	[]	[]	[]	[]
G09318	[]	[]	[]	[]
G12512	[]	[]	[]	[]
G09549	[]	[]	[]	[]
G03787	[]	[]	[]	[]
G07157	[]	[]	[]	[]
G04587	[]	[]	[]	[]
G03479	[]	[]	[]	[]
G05373	[]	[]	[]	[]
G05861	[]	[]	[]	[]
G07112	[]	[]	[]	[]
G10157	[]	[]	[]	[]
G04057	[]	[]	[]	[]
G08695	[]	[]	[]	[]
G06871	[]	[]	[]	[]
G01659	[]	[]	[]	[]
G09157	[]	[]	[]	[]
G04915	[]	[]	[]	[]
G07581	[]	[]	[]	[]
G03672	[]	[]	[]	[]
G11850	[]	[]	[]	[]
G00869	[]	[]	[]	[]
G04546	[]	[]	[]	[]
G01619	[]	[]	[]	[]
G10057	[]	[]	[]	[]
G11837	[]	[]	[]	[]
G06744	[]	[]	[]	[]
G01931	[]	[]	[]	[]
G04314	[]	[]	[]	[]
G03567	[]	[]	[]	[]
G13108	['Triacylated phosphatidyl-myo-inositol dimannoside', 'Ac1PIM2']	[]	[]	['R11994', 'R12041', 'R12042']
G11137	[]	[]	[]	[]
G09959	[]	[]	[]	[]
G10919	[]	[]	[]	[]
G02361	[]	[]	[]	[]
G09036	[]	[]	[]	[]
G04668	['LacNAc-GM1']	[]	[]	[]
G12700	[]	[]	[]	[]
G08486	[]	[]	[]	[]
G08958	[]	[]	[]	[]
G12719	[]	[]	[]	[]
G06990	[]	[]	[]	[]
G03373	[]	[]	[]	[]
G06796	[]	[]	[]	[]
G11740	[]	[]	[]	[]
G06497	[]	[]	[]	[]
G04236	[]	[]	[]	[]
G08867	[]	[]	[]	[]
G06642	[]	[]	[]	[]
G11564	[]	[]	[]	[]
G12958	['Escherichia coli O18A1 O-antigen']	[]	[]	[]
G04089	[]	[]	[]	[]
G10659	[]	[]	[]	[]
G06235	[]	[]	[]	[]
G06734	[]	[]	[]	[]
G07484	[]	[]	[]	[]
G04193	[]	[]	[]	[]
G05095	[]	[]	[]	[]
G01257	[]	[]	[]	[]
G10545	['Starch', 'Dextrin']	[]	[]	['R06157', 'R06158', 'R06185', 'R06186', 'R06199', 'R06209']
G01973	[]	[]	[]	[]
G09168	[]	[]	[]	[]
G00419	[]	[]	[]	[]
G11716	[]	[]	[]	[]
G09805	[]	[]	[]	[]
G04420	[]	[]	[]	[]
G06817	[]	[]	[]	[]
G07623	[]	[]	[]	[]
G12125	[]	[]	[]	[]
G05640	['iGb5-Cer V3-sulfate']	[]	[]	[]
G08523	[]	[]	[]	[]
G08356	[]	[]	[]	[]
G04591	[]	[]	[]	[]
G02420	[]	[]	[]	[]
G04813	[]	[]	[]	[]
G06399	[]	[]	[]	[]
G02839	[]	[]	[]	[]
G12491	[]	[]	[]	[]
G05093	[]	[]	[]	[]
G00159	[]	[]	[]	['R05931', 'R05932']
G09625	[]	[]	[]	[]
G08868	[]	[]	[]	[]
G01071	['Sialyl Lex tetra, Sx4']	[]	[]	[]
G08926	[]	[]	[]	[]
G00701	[]	[]	[]	[]
G08058	['Clinosaponin V']	[]	[]	[]
G06257	[]	[]	[]	[]
G03344	[]	[]	[]	[]
G10592	['Acetyl-maltose']	[]	[]	['R06251']
G04974	[]	[]	[]	[]
G09946	[]	[]	[]	[]
G06456	[]	[]	[]	[]
G00539	['Fuc-GD1b', 'IV3Fuc,II3(NeuAc)2-Gg4-Cer', 'IV3FucII3(NeuAc)2-Gg4-Cer']	[]	[]	[]
G06771	[]	[]	[]	[]
G13103	['Triacylated phosphatidyl-myo-inositol trimannoside', 'Ac1PIM3']	[]	[]	['R11994']
G03571	[]	[]	[]	[]
G12932	['Escherichia coli O5ab O-antigen']	[]	[]	[]
G10388	["VI3VI'3(NeuAc)2-iso-nLc8-Cer"]	[]	[]	[]
G07621	[]	[]	[]	[]
G00551	[]	[]	[]	[]
G05547	[]	[]	[]	[]
G03979	[]	[]	[]	[]
G10653	[]	[]	[]	[]
G04102	[]	[]	[]	[]
G06488	[]	[]	[]	[]
G02933	[]	[]	[]	[]
G05722	[]	[]	[]	[]
G05559	[]	[]	[]	[]
G12740	[]	[]	[]	[]
G05518	[]	[]	[]	[]
G07837	[]	[]	[]	[]
G01685	[]	[]	[]	[]
G05118	[]	[]	[]	[]
G04770	[]	[]	[]	[]
G04277	[]	[]	[]	[]
G09970	[]	[]	[]	[]
G09633	[]	[]	[]	[]
G04209	[]	[]	[]	[]
G03848	[]	[]	[]	[]
G07674	['Cynafoside F']	[]	[]	[]
G10373	[]	[]	[]	[]
G00623	['Lacto-N-fucopentaitol II', 'Lacto-N-fucopentaose II', 'LNF-II']	[]	[]	[]
G12041	[]	[]	[]	[]
G11487	[]	[]	[]	[]
G04400	['MS 4']	[]	[]	[]
G09182	[]	[]	[]	[]
G04988	[]	[]	[]	[]
G08562	[]	[]	[]	[]
G07428	[]	[]	[]	[]
G00239	[]	[]	[]	[]
G01064	[]	[]	[]	[]
G07809	[]	[]	[]	[]
G12718	[]	[]	[]	[]
G02996	[]	[]	[]	[]
G08716	[]	[]	[]	[]
G01500	[]	[]	[]	[]
G00195	['VI3NeuAcIII3V3Fuc2nLc6', 'Sialyl Lewis X-i antigen', 'SLX']	[]	[]	[]
G12438	[]	[]	[]	[]
G06533	[]	[]	[]	[]
G11334	['Chondroitin']	[]	[]	[]
G02465	['Chondroitin 6-sulfate']	[]	[]	[]
G00605	[]	[]	[]	[]
G00423	['hepta-b-glucoside']	[]	[]	[]
G03425	[]	[]	[]	[]
G08153	['Camelliaside A']	[]	[]	[]
G12934	['Escherichia coli O6 O-antigen']	[]	[]	[]
G07346	['GM4 analog']	[]	[]	[]
G08232	[]	[]	[]	[]
G02207	[]	[]	[]	[]
G04598	[]	[]	[]	[]
G12333	[]	[]	[]	[]
G06864	['dipsacus saponin B']	[]	[]	[]
G01019	[]	[]	[]	[]
G04787	[]	[]	[]	[]
G01265	[]	[]	[]	[]
G04042	[]	[]	[]	[]
G01393	[]	[]	[]	[]
G05741	[]	[]	[]	[]
G10963	[]	[]	[]	[]
G03124	[]	[]	[]	[]
G10042	[]	[]	[]	[]
G04630	[]	[]	[]	[]
G06656	[]	[]	[]	[]
G07089	[]	[]	[]	[]
G12991	['Escherichia coli O157 O-antigen']	[]	[]	[]
G03756	[]	[]	[]	[]
G11278	[]	[]	[]	[]
G12747	[]	[]	[]	[]
G12800	[]	[]	[]	[]
G11988	[]	[]	[]	[]
G10381	[]	[]	[]	[]
G04703	[]	[]	[]	[]
G11369	[]	[]	[]	[]
G07781	[]	[]	[]	[]
G05566	[]	[]	[]	[]
G08434	[]	[]	[]	[]
G10886	[]	[]	[]	[]
G06774	[]	[]	[]	[]
G05371	[]	[]	[]	[]
G05988	['XXFGXLFGol']	[]	[]	[]
G02592	[]	[]	[]	[]
G06961	[]	[]	[]	[]
G06953	[]	[]	[]	[]
G03897	[]	[]	[]	[]
G06482	[]	[]	[]	[]
G07935	[]	[]	[]	[]
G08611	[]	[]	[]	[]
G10717	[]	[]	[]	[]
G06991	[]	[]	[]	[]
G12177	[]	[]	[]	[]
G12250	[]	[]	[]	[]
G08917	['Benanomycin A']	[]	[]	[]
G02746	['IV3(Gala1-3Gal)b,II3NeuGc-Gg4-Cer', 'aGal-LacNAc-II3NeuAc-Gg4-Cer']	[]	[]	[]
G03289	[]	[]	[]	[]
G00531	[]	[]	[]	[]
G04144	[]	[]	[]	[]
G08351	[]	[]	[]	[]
G04677	[]	[]	[]	[]
G01558	['Condurangoside D01', 'dregeoside A01']	[]	[]	[]
G03361	[]	[]	[]	[]
G12037	[]	[]	[]	[]
G03471	[]	[]	[]	[]
G09386	[]	[]	[]	[]
G02203	[]	[]	[]	[]
G07252	[]	[]	[]	[]
G13063	['Binding domain for FGF2 in heparin/heparan sulfate']	[]	[]	[]
G13106	['Triacylated phosphatidyl-myo-inositol hexamannoside', 'Ac1PIM6']	[]	[]	[]
G09914	['Aclacinomycin A']	[]	[]	[]
G03962	[]	[]	[]	[]
G03828	[]	[]	[]	[]
