	ID	source	name
197	MNXM1177	['CHEBI:15836', 'CHEBI:30407', 'CHEBI:57535', 'bigg.metabolite:4pasp', 'biggM:4pasp', 'biggM:M_4pasp', 'chebi:12042', 'chebi:13062', 'chebi:15836', 'chebi:1925', 'chebi:20471', 'chebi:20472', 'chebi:21246', 'chebi:30407', 'chebi:57535', 'hmdb:HMDB0012250', 'hmdb:HMDB12250', 'kegg.compound:C03082', 'keggC:C03082', 'keggC:M_C03082', 'metacyc.compound:L-BETA-ASPARTYL-P', 'metacycM:L-BETA-ASPARTYL-P', 'sabiork.compound:1733', 'sabiorkM:1733', 'seed.compound:cpd01977', 'seedM:M_cpd01977', 'seedM:cpd01977']	4-phospho-l-aspartate
198	MNXM1179	['CHEBI:53059', 'chebi:53059', 'reactome:R-ALL-162684', 'reactomeM:R-ALL-162684']	6-o-{alpha-d-mannosyl-(1->2)-alpha-d-mannosyl-(1->6)-2-o-[(2-aminoethyl)phosphoryl]-alpha-d-mannosyl-(1->4)-alpha-d-glucosaminyl}-o-acyl-1-phosphatidyl-1d-myo-inositol
199	MNXM118	['CHEBI:17148', 'CHEBI:326268', 'bigg.metabolite:ptrc', 'biggM:M_ptrc', 'biggM:ptrc', 'chebi:14972', 'chebi:17148', 'chebi:26405', 'chebi:326268', 'chebi:45092', 'chebi:8650', 'hmdb:HMDB0001414', 'hmdb:HMDB0060243', 'hmdb:HMDB01414', 'hmdb:HMDB60243', 'kegg.compound:C00134', 'keggC:C00134', 'keggC:M_C00134', 'metacyc.compound:PUTRESCINE', 'metacycM:PUTRESCINE', 'reactome:R-ALL-141350', 'reactome:R-ALL-29610', 'reactomeM:R-ALL-141350', 'reactomeM:R-ALL-29610', 'sabiork.compound:1941', 'sabiorkM:1941', 'seed.compound:cpd00118', 'seed.compound:cpd12215', 'seedM:M_cpd00118', 'seedM:M_cpd12215', 'seedM:cpd00118', 'seedM:cpd12215']	putrescine
200	MNXM1202	['CHEBI:27512', 'CHEBI:49258', 'CHEBI:882', 'bigg.metabolite:23dhmp', 'biggM:23dhmp', 'biggM:M_23dhmp', 'chebi:18646', 'chebi:27512', 'chebi:306', 'chebi:49258', 'chebi:882', 'hmdb:HMDB0012140', 'hmdb:HMDB12140', 'kegg.compound:C04104', 'kegg.compound:C06007', 'keggC:C04104', 'keggC:C06007', 'keggC:M_C04104', 'keggC:M_C06007', 'lipidmaps:LMFA01050452', 'lipidmaps:LMFA01050469', 'lipidmapsM:LMFA01050452', 'lipidmapsM:LMFA01050469', 'metacyc.compound:1-KETO-2-METHYLVALERATE', 'metacycM:1-KETO-2-METHYLVALERATE', 'seed.compound:cpd02535', 'seed.compound:cpd19046', 'seedM:M_cpd02535', 'seedM:M_cpd19046', 'seedM:cpd02535', 'seedM:cpd19046']	(2r,3r)-2,3-dihydroxy-3-methylpentanoate
201	MNXM12053	['seed.compound:cpd16187', 'seedM:M_cpd16187', 'seedM:cpd16187']	l-glycine
202	MNXM12117	['CHEBI:18059', 'SLM:000389145', 'chebi:14517', 'chebi:18059', 'chebi:25054', 'chebi:6486', 'kegg.compound:C01356', 'keggC:C01356', 'keggC:M_C01356', 'reactome:R-ALL-5229279', 'reactomeM:R-ALL-5229279', 'seed.compound:cpd11852', 'seedM:M_cpd11852', 'seedM:cpd11852', 'slm:000389145']	lipid
203	MNXM123	['CHEBI:17230', 'CHEBI:17588', 'CHEBI:58065', 'CHEBI:58199', 'CHEBI:63072', 'CHEBI:66952', 'bigg.metabolite:hcys__L', 'biggM:M_hcys__L', 'biggM:hcys__L', 'chebi:13122', 'chebi:14408', 'chebi:17230', 'chebi:17588', 'chebi:21329', 'chebi:43117', 'chebi:5751', 'chebi:58065', 'chebi:58199', 'chebi:6245', 'chebi:63072', 'chebi:66952', 'hmdb:HMDB0000165', 'hmdb:HMDB0000742', 'hmdb:HMDB00165', 'hmdb:HMDB00742', 'kegg.compound:C00155', 'kegg.compound:C05330', 'keggC:C00155', 'keggC:C05330', 'keggC:M_C00155', 'keggC:M_C05330', 'metacyc.compound:HOMO-CYS', 'metacycM:HOMO-CYS', 'reactome:R-ALL-174369', 'reactomeM:R-ALL-174369', 'sabiork.compound:1950', 'sabiork.compound:2768', 'sabiorkM:1950', 'sabiorkM:2768', 'seed.compound:cpd00135', 'seed.compound:cpd19034', 'seedM:M_cpd00135', 'seedM:M_cpd19034', 'seedM:cpd00135', 'seedM:cpd19034']	l-homocysteine
204	MNXM124	['CHEBI:16610', 'CHEBI:57834', 'bigg.metabolite:spmd', 'biggM:M_spmd', 'biggM:spmd', 'chebi:15095', 'chebi:15097', 'chebi:16610', 'chebi:26732', 'chebi:26733', 'chebi:45647', 'chebi:57834', 'chebi:9218', 'hmdb:HMDB0001257', 'hmdb:HMDB01257', 'kegg.compound:C00315', 'keggC:C00315', 'keggC:M_C00315', 'metacyc.compound:SPERMIDINE', 'metacycM:SPERMIDINE', 'reactome:R-ALL-141324', 'reactome:R-ALL-204635', 'reactome:R-ALL-549222', 'reactomeM:R-ALL-141324', 'reactomeM:R-ALL-204635', 'reactomeM:R-ALL-549222', 'sabiork.compound:3088', 'sabiorkM:3088', 'seed.compound:cpd00264', 'seedM:M_cpd00264', 'seedM:cpd00264']	spermidine
205	MNXM12629	['CHEBI:31988', 'bigg.metabolite:pheac', 'biggM:M_pheac', 'biggM:pheac', 'chebi:31988', 'hmdb:HMDB0033945', 'hmdb:HMDB33945', 'kegg.compound:C12303', 'keggC:C12303', 'keggC:M_C12303', 'metacyc.compound:CPD-14529', 'metacycM:CPD-14529', 'seed.compound:cpd09075', 'seedM:M_cpd09075', 'seedM:cpd09075']	phenethyl acetate
206	MNXM1281	['CHEBI:16255', 'CHEBI:57699', 'bigg.metabolite:histd', 'biggM:M_histd', 'biggM:histd', 'chebi:13118', 'chebi:16255', 'chebi:21326', 'chebi:57699', 'chebi:6241', 'hmdb:HMDB0003431', 'hmdb:HMDB03431', 'kegg.compound:C00860', 'keggC:C00860', 'keggC:M_C00860', 'metacyc.compound:HISTIDINOL', 'metacycM:HISTIDINOL', 'sabiork.compound:5283', 'sabiorkM:5283', 'seed.compound:cpd00641', 'seedM:M_cpd00641', 'seedM:cpd00641']	l-histidinol
207	MNXM13097	['seed.compound:cpd16847', 'seedM:M_cpd16847', 'seedM:cpd16847']	trans-but-2-enoyl-acp
208	MNXM1334	['CHEBI:15961', 'CHEBI:21969', 'CHEBI:57590', 'bigg.metabolite:phom', 'biggM:M_phom', 'biggM:phom', 'chebi:12693', 'chebi:12717', 'chebi:15961', 'chebi:21965', 'chebi:21969', 'chebi:57590', 'chebi:7691', 'chebi:7697', 'hmdb:HMDB0003484', 'hmdb:HMDB0006495', 'hmdb:HMDB0062692', 'hmdb:HMDB03484', 'hmdb:HMDB06495', 'hmdb:HMDB62692', 'kegg.compound:C01102', 'kegg.compound:C05702', 'keggC:C01102', 'keggC:C05702', 'keggC:M_C01102', 'keggC:M_C05702', 'metacyc.compound:O-PHOSPHO-L-HOMOSERINE', 'metacycM:O-PHOSPHO-L-HOMOSERINE', 'sabiork.compound:2246', 'sabiorkM:2246', 'seed.compound:cpd00809', 'seed.compound:cpd12751', 'seedM:M_cpd00809', 'seedM:M_cpd12751', 'seedM:cpd00809', 'seedM:cpd12751']	o-phospho-l-homoserine
209	MNXM138	['CHEBI:17672', 'CHEBI:58228', 'bigg.metabolite:cbp', 'biggM:M_cbp', 'biggM:cbp', 'chebi:13942', 'chebi:17672', 'chebi:23005', 'chebi:3389', 'chebi:41567', 'chebi:58228', 'hmdb:HMDB0001096', 'hmdb:HMDB01096', 'kegg.compound:C00169', 'keggC:C00169', 'keggC:M_C00169', 'metacyc.compound:CARBAMOYL-P', 'metacycM:CARBAMOYL-P', 'reactome:R-ALL-111647', 'reactome:R-ALL-29676', 'reactomeM:R-ALL-111647', 'reactomeM:R-ALL-29676', 'sabiork.compound:1311', 'sabiorkM:1311', 'seed.compound:cpd00146', 'seedM:M_cpd00146', 'seedM:cpd00146']	carbamoyl phosphate
210	MNXM140	['CHEBI:15603', 'CHEBI:25017', 'CHEBI:32619', 'CHEBI:32620', 'CHEBI:32627', 'CHEBI:32628', 'CHEBI:57427', 'bigg.metabolite:leu__L', 'biggM:M_leu__L', 'biggM:leu-L', 'biggM:leu__L', 'chebi:10866', 'chebi:13131', 'chebi:15603', 'chebi:21348', 'chebi:25017', 'chebi:32619', 'chebi:32620', 'chebi:32627', 'chebi:32628', 'chebi:43646', 'chebi:43695', 'chebi:43733', 'chebi:43814', 'chebi:57427', 'chebi:6260', 'hmdb:HMDB0000687', 'hmdb:HMDB0062203', 'hmdb:HMDB00687', 'hmdb:HMDB62203', 'kegg.compound:C00123', 'kegg.compound:C16439', 'kegg.drug:D00030', 'keggC:C00123', 'keggC:C16439', 'keggC:M_C00123', 'keggC:M_C16439', 'keggD:D00030', 'keggD:M_D00030', 'lipidmaps:LMFA01100048', 'lipidmapsM:LMFA01100048', 'metacyc.compound:LEU', 'metacycM:LEU', 'reactome:R-ALL-113580', 'reactome:R-ALL-29588', 'reactome:R-ALL-351964', 'reactomeM:R-ALL-113580', 'reactomeM:R-ALL-29588', 'reactomeM:R-ALL-351964', 'sabiork.compound:21059', 'sabiork.compound:69', 'sabiorkM:21059', 'sabiorkM:69', 'seed.compound:cpd00107', 'seed.compound:cpd15143', 'seedM:M_cpd00107', 'seedM:M_cpd15143', 'seedM:cpd00107', 'seedM:cpd15143']	l-leucine
211	MNXM142	['CHEBI:16857', 'CHEBI:26986', 'CHEBI:32820', 'CHEBI:32822', 'CHEBI:32832', 'CHEBI:32833', 'CHEBI:57926', 'bigg.metabolite:thr__L', 'biggM:M_thr__L', 'biggM:thr-L', 'biggM:thr__L', 'chebi:13175', 'chebi:16857', 'chebi:21403', 'chebi:26986', 'chebi:32820', 'chebi:32822', 'chebi:32832', 'chebi:32833', 'chebi:42083', 'chebi:45843', 'chebi:45983', 'chebi:57926', 'chebi:6308', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b570a573-71c2-4661-a517-6ac1b121dc59', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b570a573-71c2-4661-a517-6ac1b121dc59', 'hmdb:HMDB0000167', 'hmdb:HMDB00167', 'kegg.compound:C00188', 'kegg.drug:D00041', 'keggC:C00188', 'keggC:M_C00188', 'keggD:D00041', 'keggD:M_D00041', 'metacyc.compound:THR', 'metacycM:THR', 'reactome:R-ALL-351990', 'reactome:R-ALL-352000', 'reactome:R-ALL-379706', 'reactomeM:R-ALL-351990', 'reactomeM:R-ALL-352000', 'reactomeM:R-ALL-379706', 'sabiork.compound:27463', 'sabiork.compound:76', 'sabiorkM:27463', 'sabiorkM:76', 'seed.compound:cpd00161', 'seedM:M_cpd00161', 'seedM:cpd00161']	l-threonine
212	MNXM1422	['CHEBI:17805', 'CHEBI:58278', 'bigg.metabolite:eig3p', 'biggM:M_eig3p', 'biggM:eig3p', 'chebi:12888', 'chebi:17805', 'chebi:20923', 'chebi:4270', 'chebi:58278', 'hmdb:HMDB0012208', 'hmdb:HMDB12208', 'kegg.compound:C04666', 'keggC:C04666', 'keggC:M_C04666', 'metacyc.compound:D-ERYTHRO-IMIDAZOLE-GLYCEROL-P', 'metacycM:D-ERYTHRO-IMIDAZOLE-GLYCEROL-P', 'sabiork.compound:7476', 'sabiorkM:7476', 'seed.compound:cpd02843', 'seedM:M_cpd02843', 'seedM:cpd02843']	d-erythro-1-(imidazol-4-yl)glycerol 3-phosphate
213	MNXM144	['CHEBI:16958', 'CHEBI:57966', 'CHEBI:63070', 'bigg.metabolite:ala_B', 'biggM:M_ala_B', 'biggM:ala_B', 'chebi:10343', 'chebi:12389', 'chebi:16958', 'chebi:22821', 'chebi:41050', 'chebi:57966', 'chebi:63070', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/0352ab69-1208-420e-b7c9-87b5b436f4df', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/0352ab69-1208-420e-b7c9-87b5b436f4df', 'hmdb:HMDB0000056', 'hmdb:HMDB00056', 'kegg.compound:C00099', 'kegg.drug:D07561', 'keggC:C00099', 'keggC:M_C00099', 'keggD:D07561', 'keggD:M_D07561', 'metacyc.compound:B-ALANINE', 'metacycM:B-ALANINE', 'reactome:R-ALL-352021', 'reactome:R-ALL-73590', 'reactome:R-ALL-909777', 'reactomeM:R-ALL-352021', 'reactomeM:R-ALL-73590', 'reactomeM:R-ALL-909777', 'sabiork.compound:1932', 'sabiorkM:1932', 'seed.compound:cpd00085', 'seedM:M_cpd00085', 'seedM:cpd00085']	beta-alanine
214	MNXM145	['CHEBI:17363', 'CHEBI:37455', 'CHEBI:58121', 'bigg.metabolite:ru5p__D', 'biggM:M_ru5p__D', 'biggM:ru5p__D', 'chebi:13018', 'chebi:13040', 'chebi:17363', 'chebi:21088', 'chebi:26572', 'chebi:37455', 'chebi:40192', 'chebi:4243', 'chebi:58121', 'hmdb:HMDB0000618', 'hmdb:HMDB0002033', 'hmdb:HMDB0002694', 'hmdb:HMDB00618', 'hmdb:HMDB02033', 'hmdb:HMDB02694', 'kegg.compound:C00199', 'keggC:C00199', 'keggC:M_C00199', 'metacyc.compound:RIBULOSE-5P', 'metacycM:RIBULOSE-5P', 'reactome:R-ALL-29732', 'reactomeM:R-ALL-29732', 'sabiork.compound:1313', 'sabiork.compound:22814', 'sabiorkM:1313', 'sabiorkM:22814', 'seed.compound:cpd00171', 'seedM:M_cpd00171', 'seedM:cpd00171']	d-ribulose 5-phosphate
215	MNXM1455	['CHEBI:29112', 'CHEBI:58613', 'bigg.metabolite:2cpr5p', 'biggM:2cpr5p', 'biggM:M_2cpr5p', 'chebi:11186', 'chebi:18959', 'chebi:29112', 'chebi:565', 'chebi:566', 'chebi:58613', 'kegg.compound:C01302', 'keggC:C01302', 'keggC:M_C01302', 'metacyc.compound:CARBOXYPHENYLAMINO-DEOXYRIBULOSE-P', 'metacycM:CARBOXYPHENYLAMINO-DEOXYRIBULOSE-P', 'sabiork.compound:1711', 'sabiorkM:1711', 'seed.compound:cpd00956', 'seedM:M_cpd00956', 'seedM:cpd00956']	1-(2-carboxyphenylamino)-1-deoxy-d-ribulose 5-phosphate
216	MNXM1458	['CHEBI:18198', 'CHEBI:35181', 'CHEBI:58406', 'bigg.metabolite:4adcho', 'biggM:4adcho', 'biggM:M_4adcho', 'chebi:11956', 'chebi:18198', 'chebi:1943', 'chebi:35180', 'chebi:35181', 'chebi:58406', 'kegg.compound:C11355', 'keggC:C11355', 'keggC:M_C11355', 'metacyc.compound:4-AMINO-4-DEOXYCHORISMATE', 'metacycM:4-AMINO-4-DEOXYCHORISMATE', 'sabiork.compound:13425', 'sabiorkM:13425', 'seed.compound:cpd08210', 'seedM:M_cpd08210', 'seedM:cpd08210']	4-amino-4-deoxychorismate
217	MNXM147471	['bigg.metabolite:fe', 'biggM:M_fe', 'biggM:fe']	iron
218	MNXM1482	['CHEBI:16996', 'CHEBI:57980', 'bigg.metabolite:hisp', 'biggM:M_hisp', 'biggM:hisp', 'chebi:13119', 'chebi:16996', 'chebi:21327', 'chebi:43319', 'chebi:57980', 'chebi:6242', 'kegg.compound:C01100', 'keggC:C01100', 'keggC:M_C01100', 'metacyc.compound:L-HISTIDINOL-P', 'metacycM:L-HISTIDINOL-P', 'sabiork.compound:1699', 'sabiorkM:1699', 'seed.compound:cpd00807', 'seedM:M_cpd00807', 'seedM:cpd00807']	l-histidinol phosphate
219	MNXM148417	['bigg.metabolite:pectin', 'biggM:M_pectin', 'biggM:pectin']	pectin
220	MNXM148527	['bigg.metabolite:ttp', 'biggM:M_ttp', 'biggM:ttp']	ttp
221	MNXM1489	['CHEBI:18277', 'CHEBI:7091', 'bigg.metabolite:pran', 'biggM:M_pran', 'biggM:pran', 'chebi:12431', 'chebi:12432', 'chebi:18277', 'chebi:21472', 'chebi:21488', 'chebi:7091', 'kegg.compound:C04302', 'keggC:C04302', 'keggC:M_C04302', 'metacyc.compound:N-5-PHOSPHORIBOSYL-ANTHRANILATE', 'metacycM:N-5-PHOSPHORIBOSYL-ANTHRANILATE', 'sabiork.compound:7220', 'sabiorkM:7220', 'seed.compound:cpd02642', 'seedM:M_cpd02642', 'seedM:cpd02642']	n-(5-phospho-beta-d-ribosyl)anthranilate
222	MNXM149012	['CHEBI:78736', 'chebi:78736', 'metacyc.compound:D-fructose-1-phosphate', 'metacycM:D-fructose-1-phosphate']	d-fructose 1-phosphate
223	MNXM149016	['metacyc.compound:Glucose-6-phosphate', 'metacycM:Glucose-6-phosphate']	d-glucose 6-phosphate
224	MNXM152	['CHEBI:18075', 'CHEBI:58369', 'bigg.metabolite:dtdp', 'biggM:M_dtdp', 'biggM:dtdp', 'chebi:10500', 'chebi:14077', 'chebi:18075', 'chebi:26998', 'chebi:46061', 'chebi:58369', 'hmdb:HMDB0001274', 'hmdb:HMDB01274', 'kegg.compound:C00363', 'keggC:C00363', 'keggC:M_C00363', 'metacyc.compound:TDP', 'metacycM:TDP', 'reactome:R-ALL-110095', 'reactome:R-ALL-110720', 'reactomeM:R-ALL-110095', 'reactomeM:R-ALL-110720', 'sabiork.compound:1333', 'sabiorkM:1333', 'seed.compound:cpd00297', 'seedM:M_cpd00297', 'seedM:cpd00297']	dtdp
225	MNXM153	['CHEBI:15999', 'CHEBI:36242', 'bigg.metabolite:34hpp', 'biggM:34hpp', 'biggM:M_34hpp', 'chebi:11725', 'chebi:11727', 'chebi:12016', 'chebi:1431', 'chebi:15999', 'chebi:20425', 'chebi:20426', 'chebi:36242', 'chebi:42422', 'chebi:594665', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f2e806ef-76ea-4ddf-bf89-db7737caa79b', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f2e806ef-76ea-4ddf-bf89-db7737caa79b', 'hmdb:HMDB0000707', 'hmdb:HMDB00707', 'kegg.compound:C01179', 'keggC:C01179', 'keggC:M_C01179', 'metacyc.compound:P-HYDROXY-PHENYLPYRUVATE', 'metacycM:P-HYDROXY-PHENYLPYRUVATE', 'reactome:R-ALL-31365', 'reactomeM:R-ALL-31365', 'sabiork.compound:5423', 'sabiorkM:5423', 'seed.compound:cpd00868', 'seedM:M_cpd00868', 'seedM:cpd00868']	3-(4-hydroxyphenyl)pyruvate
226	MNXM155028	['CHEBI:78682', 'chebi:78682']	d-fructose 1,6-bisphosphate
227	MNXM155029	['CHEBI:78697', 'chebi:78697']	d-fructose 6-phosphate
228	MNXM156797	['SLM:000509118', 'metacyc.compound:CPD-16370', 'metacycM:CPD-16370', 'seed.compound:cpd31875', 'seedM:M_cpd31875', 'seedM:cpd31875', 'slm:000509118']	inositol phosphomannosylinositol phosphoceramide c (c26)
229	MNXM158	['CHEBI:17568', 'CHEBI:43254', 'bigg.metabolite:ura', 'biggM:M_ura', 'biggM:ura', 'chebi:15288', 'chebi:17568', 'chebi:27210', 'chebi:43254', 'chebi:46375', 'chebi:9882', 'hmdb:HMDB0000300', 'hmdb:HMDB00300', 'kegg.compound:C00106', 'kegg.drug:D00027', 'kegg.drug:D09776', 'keggC:C00106', 'keggC:M_C00106', 'keggD:D00027', 'keggD:D09776', 'keggD:M_D00027', 'keggD:M_D09776', 'metacyc.compound:URACIL', 'metacycM:URACIL', 'reactome:R-ALL-29554', 'reactome:R-ALL-83961', 'reactome:R-ALL-83962', 'reactomeM:R-ALL-29554', 'reactomeM:R-ALL-83961', 'reactomeM:R-ALL-83962', 'sabiork.compound:61', 'sabiorkM:61', 'seed.compound:cpd00092', 'seedM:M_cpd00092', 'seedM:cpd00092']	uracil
230	MNXM159	['CHEBI:144836', 'CHEBI:16763', 'CHEBI:30831', 'bigg.metabolite:2obut', 'biggM:2obut', 'biggM:M_2obut', 'chebi:11636', 'chebi:1250', 'chebi:144836', 'chebi:16763', 'chebi:19741', 'chebi:19743', 'chebi:30831', 'chebi:39748', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/1d8dba15-23b7-4916-91ba-3b00be5e4e8b', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/86a149cf-c031-463b-aa33-253fcbde268f', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/1d8dba15-23b7-4916-91ba-3b00be5e4e8b', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/86a149cf-c031-463b-aa33-253fcbde268f', 'hmdb:HMDB0000005', 'hmdb:HMDB00005', 'hmdb:HMDB0006544', 'hmdb:HMDB06544', 'kegg.compound:C00109', 'keggC:C00109', 'keggC:M_C00109', 'lipidmaps:LMFA01060002', 'lipidmapsM:LMFA01060002', 'metacyc.compound:2-OXOBUTANOATE', 'metacycM:2-OXOBUTANOATE', 'reactome:R-ALL-936714', 'reactomeM:R-ALL-936714', 'sabiork.compound:1934', 'sabiorkM:1934', 'seed.compound:cpd00094', 'seedM:M_cpd00094', 'seedM:cpd00094']	2-oxobutanoate
231	MNXM1602	['CHEBI:1467', 'CHEBI:17214', 'bigg.metabolite:3c4mop', 'biggM:3c4mop', 'biggM:M_3c4mop', 'chebi:11765', 'chebi:1467', 'chebi:17214', 'chebi:19975', 'hmdb:HMDB0012149', 'hmdb:HMDB12149', 'kegg.compound:C04236', 'keggC:C04236', 'keggC:M_C04236', 'metacyc.compound:CPD-7100', 'metacycM:CPD-7100', 'seed.compound:cpd02605', 'seedM:M_cpd02605', 'seedM:cpd02605']	(2s)-2-isopropyl-3-oxosuccinate
232	MNXM161	['CHEBI:18405', 'CHEBI:597326', 'bigg.metabolite:pydx5p', 'biggM:M_pydx5p', 'biggM:pydx5p', 'chebi:14977', 'chebi:18405', 'chebi:234571', 'chebi:26424', 'chebi:358848', 'chebi:45145', 'chebi:597326', 'chebi:8668', 'hmdb:HMDB0001491', 'hmdb:HMDB01491', 'kegg.compound:C00018', 'keggC:C00018', 'keggC:M_C00018', 'metacyc.compound:PYRIDOXAL_PHOSPHATE', 'metacycM:PYRIDOXAL_PHOSPHATE', 'reactome:R-ALL-29390', 'reactomeM:R-ALL-29390', 'sabiork.compound:1271', 'sabiorkM:1271', 'seed.compound:cpd00016', 'seedM:M_cpd00016', 'seedM:cpd00016']	pyridoxal 5'-phosphate
233	MNXM162267	['bigg.metabolite:dag_cho', 'biggM:M_dag_cho', 'biggM:dag_cho']	diglyceride
234	MNXM162287	['bigg.metabolite:pe_cho', 'biggM:M_pe_cho', 'biggM:pe_cho']	phosphatidylethanolamine
235	MNXM164	['CHEBI:17879', 'CHEBI:30763', 'bigg.metabolite:4hbz', 'biggM:4hbz', 'biggM:M_4hbz', 'chebi:12003', 'chebi:17879', 'chebi:1858', 'chebi:20397', 'chebi:20398', 'chebi:30763', 'chebi:44949', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9e05c7cc-e1b3-46a4-93ce-785c0dc04bfa', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/1811ddf5-ba98-40a5-949d-c660b8587741', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/1cc87b2b-41db-4354-90b1-049369c47662', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9e05c7cc-e1b3-46a4-93ce-785c0dc04bfa', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/1811ddf5-ba98-40a5-949d-c660b8587741', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/1cc87b2b-41db-4354-90b1-049369c47662', 'hmdb:HMDB0000500', 'hmdb:HMDB00500', 'kegg.compound:C00156', 'keggC:C00156', 'keggC:M_C00156', 'metacyc.compound:4-hydroxybenzoate', 'metacycM:4-hydroxybenzoate', 'reactome:R-ALL-2162213', 'reactomeM:R-ALL-2162213', 'sabiork.compound:1951', 'sabiorkM:1951', 'seed.compound:cpd00136', 'seedM:M_cpd00136', 'seedM:cpd00136']	4-hydroxybenzoate
236	MNXM1644	['CHEBI:53056', 'chebi:53056']	6-o-[alpha-d-mannosyl-(1->4)-alpha-d-glucosaminyl]-o-acyl-1-phosphatidyl-1d-myo-inositol
237	MNXM164570	['CHEBI:29158', 'chebi:13088', 'chebi:29158', 'chebi:6196']	asp-trna(asp)
238	MNXM165150	['CHEBI:29162', 'chebi:13171', 'chebi:29162', 'chebi:6305']	ser-trna(ser)
239	MNXM165192	['bigg.metabolite:CE2245', 'biggM:CE2245', 'biggM:M_CE2245']	trans-tetracos-2-enoyl-coa
240	MNXM1653	['CHEBI:17120', 'CHEBI:30776', 'SLM:000001196', 'bigg.metabolite:caproic', 'bigg.metabolite:hxa', 'biggM:M_caproic', 'biggM:M_hxa', 'biggM:caproic', 'biggM:hxa', 'chebi:14398', 'chebi:17120', 'chebi:24569', 'chebi:24571', 'chebi:30776', 'chebi:40213', 'chebi:5702', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/e4df503e-0f40-4bad-8885-76774b301631', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/e4df503e-0f40-4bad-8885-76774b301631', 'hmdb:HMDB0000535', 'hmdb:HMDB00535', 'hmdb:HMDB0061883', 'hmdb:HMDB61883', 'kegg.compound:C01585', 'keggC:C01585', 'keggC:M_C01585', 'lipidmaps:LMFA01010006', 'lipidmapsM:LMFA01010006', 'metacyc.compound:HEXANOATE', 'metacycM:HEXANOATE', 'reactome:R-ALL-444194', 'reactomeM:R-ALL-444194', 'sabiork.compound:2297', 'sabiorkM:2297', 'seed.compound:cpd01113', 'seedM:M_cpd01113', 'seedM:cpd01113', 'slm:000001196']	hexanoate
241	MNXM168	['CHEBI:16708', 'bigg.metabolite:ade', 'biggM:M_ade', 'biggM:ade', 'chebi:13733', 'chebi:16708', 'chebi:22236', 'chebi:2470', 'chebi:40579', 'hmdb:HMDB0000034', 'hmdb:HMDB00034', 'kegg.compound:C00147', 'kegg.drug:D00034', 'keggC:C00147', 'keggC:M_C00147', 'keggD:D00034', 'keggD:M_D00034', 'metacyc.compound:ADENINE', 'metacyc.compound:ADENINE-RING', 'metacycM:ADENINE', 'metacycM:ADENINE-RING', 'reactome:R-ALL-5635947', 'reactome:R-ALL-727751', 'reactome:R-ALL-83947', 'reactome:R-ALL-83951', 'reactomeM:R-ALL-5635947', 'reactomeM:R-ALL-727751', 'reactomeM:R-ALL-83947', 'reactomeM:R-ALL-83951', 'sabiork.compound:57', 'sabiorkM:57', 'seed.compound:cpd00128', 'seed.compound:cpd22238', 'seedM:M_cpd00128', 'seedM:M_cpd22238', 'seedM:cpd00128', 'seedM:cpd22238']	adenine
242	MNXM1711	['CHEBI:16638', 'bigg.metabolite:3mbald', 'biggM:3mbald', 'biggM:M_3mbald', 'chebi:11854', 'chebi:1595', 'chebi:16638', 'chebi:20124', 'hmdb:HMDB0006478', 'hmdb:HMDB06478', 'kegg.compound:C07329', 'keggC:C07329', 'keggC:M_C07329', 'metacyc.compound:CPD-7031', 'metacycM:CPD-7031', 'sabiork.compound:9440', 'sabiorkM:9440', 'seed.compound:cpd04534', 'seedM:M_cpd04534', 'seedM:cpd04534']	3-methylbutanal
