	ID	source	name
1242	MNXM202658	['hmdb:HMDB0062303', 'hmdb:HMDB62303']	1-(11z,14z-eicosadienoyl)-glycero-3-phosphate
1243	MNXM20351	['bigg.metabolite:pepslys', 'biggM:M_pepslys', 'biggM:pepslys']	peptide sans lysine
1244	MNXM205	['CHEBI:18243', 'CHEBI:59905', 'bigg.metabolite:dopa', 'biggM:M_dopa', 'biggM:dopa', 'chebi:11695', 'chebi:11930', 'chebi:14203', 'chebi:1764', 'chebi:18243', 'chebi:23886', 'chebi:43686', 'chebi:59905', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/47cc810c-1f1f-4351-82ca-b97abf5dc03c', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/47cc810c-1f1f-4351-82ca-b97abf5dc03c', 'hmdb:HMDB0000073', 'hmdb:HMDB00073', 'kegg.compound:C03758', 'kegg.drug:D07870', 'keggC:C03758', 'keggC:M_C03758', 'keggD:D07870', 'keggD:M_D07870', 'metacyc.compound:DOPAMINE', 'metacycM:DOPAMINE', 'reactome:R-ALL-159362', 'reactome:R-ALL-351601', 'reactome:R-ALL-380873', 'reactomeM:R-ALL-159362', 'reactomeM:R-ALL-351601', 'reactomeM:R-ALL-380873', 'sabiork.compound:20037', 'sabiork.compound:6836', 'sabiorkM:20037', 'sabiorkM:6836', 'seed.compound:cpd02357', 'seedM:M_cpd02357', 'seedM:cpd02357']	dopamine
1245	MNXM2063	['CHEBI:18384', 'CHEBI:58469', 'bigg.metabolite:mi4p__D', 'biggM:M_mi4p__D', 'biggM:mi4p__D', 'chebi:10602', 'chebi:11355', 'chebi:18384', 'chebi:19198', 'chebi:58469', 'hmdb:HMDB0001313', 'hmdb:HMDB01313', 'kegg.compound:C03546', 'keggC:C03546', 'keggC:M_C03546', 'metacyc.compound:D-MYO-INOSITOL-4-PHOSPHATE', 'metacycM:D-MYO-INOSITOL-4-PHOSPHATE', 'reactome:R-ALL-1629753', 'reactomeM:R-ALL-1629753', 'sabiork.compound:6696', 'sabiorkM:6696', 'seed.compound:cpd02230', 'seedM:M_cpd02230', 'seedM:cpd02230']	1d-myo-inositol 4-phosphate
1246	MNXM2073	['CHEBI:16562', 'bigg.metabolite:M00673', 'bigg.metabolite:pad', 'biggM:M00673', 'biggM:M_M00673', 'biggM:M_pad', 'biggM:pad', 'chebi:11647', 'chebi:1264', 'chebi:16562', 'chebi:19762', 'chebi:25974', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/7873fc8a-0cc5-4e69-b04f-3b0bf390f137', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/7873fc8a-0cc5-4e69-b04f-3b0bf390f137', 'hmdb:HMDB0010715', 'hmdb:HMDB10715', 'kegg.compound:C02505', 'keggC:C02505', 'keggC:M_C02505', 'metacyc.compound:CPD-238', 'metacycM:CPD-238', 'sabiork.compound:6244', 'sabiorkM:6244', 'seed.compound:cpd01647', 'seedM:M_cpd01647', 'seedM:cpd01647']	2-phenylacetamide
1247	MNXM2083	['CHEBI:11951', 'CHEBI:17645', 'bigg.metabolite:4aabutn', 'biggM:4aabutn', 'biggM:M_4aabutn', 'chebi:11951', 'chebi:17645', 'chebi:1777', 'chebi:20303', 'hmdb:HMDB0003681', 'hmdb:HMDB0006238', 'hmdb:HMDB0060265', 'hmdb:HMDB03681', 'hmdb:HMDB06238', 'hmdb:HMDB60265', 'kegg.compound:C02946', 'keggC:C02946', 'keggC:M_C02946', 'metacyc.compound:CPD-35', 'metacycM:CPD-35', 'sabiork.compound:2601', 'sabiorkM:2601', 'seed.compound:cpd01889', 'seedM:M_cpd01889', 'seedM:cpd01889']	4-acetamidobutanoate
1248	MNXM2111	['CHEBI:28794', 'bigg.metabolite:coumarin', 'biggM:M_coumarin', 'biggM:coumarin', 'chebi:101256', 'chebi:23402', 'chebi:28794', 'chebi:3906', 'chebi:41552', 'hmdb:HMDB0001218', 'hmdb:HMDB01218', 'kegg.compound:C05851', 'kegg.drug:D07751', 'keggC:C05851', 'keggC:M_C05851', 'keggD:D07751', 'keggD:M_D07751', 'metacyc.compound:COUMARIN', 'metacycM:COUMARIN', 'reactome:R-ALL-3296399', 'reactome:R-ALL-76328', 'reactomeM:R-ALL-3296399', 'reactomeM:R-ALL-76328', 'sabiork.compound:8206', 'sabiorkM:8206', 'seed.compound:cpd03479', 'seedM:M_cpd03479', 'seedM:cpd03479']	coumarin
1249	MNXM2131	['CHEBI:16005', 'CHEBI:29852', 'CHEBI:33409', 'chebi:14596', 'chebi:16005', 'chebi:25221', 'chebi:25277', 'chebi:29852', 'chebi:33409', 'chebi:6865', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f4410fd6-ebea-4913-abc2-f957674ec713', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/f4410fd6-ebea-4913-abc2-f957674ec713', 'hmdb:HMDB0011682', 'hmdb:HMDB0012258', 'hmdb:HMDB11682', 'hmdb:HMDB12258', 'kegg.compound:C07294', 'keggC:C07294', 'keggC:M_C07294', 'metacyc.compound:METHYLARSONATE', 'metacycM:METHYLARSONATE', 'sabiork.compound:9406', 'sabiorkM:9406', 'seed.compound:cpd04505', 'seedM:M_cpd04505', 'seedM:cpd04505']	methylarsonate
1250	MNXM2139	['CHEBI:16953', 'CHEBI:21547', 'bigg.metabolite:Nacasp', 'biggM:M_Nacasp', 'biggM:Nacasp', 'chebi:12574', 'chebi:16953', 'chebi:21546', 'chebi:21547', 'chebi:7149', 'chebi:87271', 'hmdb:HMDB0000812', 'hmdb:HMDB00812', 'kegg.compound:C01042', 'keggC:C01042', 'keggC:M_C01042', 'metacyc.compound:CPD-420', 'metacycM:CPD-420', 'sabiork.compound:2224', 'sabiorkM:2224', 'seed.compound:cpd00767', 'seedM:M_cpd00767', 'seedM:cpd00767']	n-acetyl-l-aspartate
1251	MNXM216	['CHEBI:17154', 'bigg.metabolite:ncam', 'biggM:M_ncam', 'biggM:ncam', 'chebi:14645', 'chebi:17154', 'chebi:25521', 'chebi:44258', 'chebi:7556', 'hmdb:HMDB0001406', 'hmdb:HMDB01406', 'kegg.compound:C00153', 'kegg.drug:D00036', 'keggC:C00153', 'keggC:M_C00153', 'keggD:D00036', 'keggD:M_D00036', 'metacyc.compound:NIACINAMIDE', 'metacycM:NIACINAMIDE', 'reactome:R-ALL-197277', 'reactome:R-ALL-427497', 'reactomeM:R-ALL-197277', 'reactomeM:R-ALL-427497', 'sabiork.compound:1949', 'sabiorkM:1949', 'seed.compound:cpd00133', 'seedM:M_cpd00133', 'seedM:cpd00133']	nicotinamide
1252	MNXM217	['CHEBI:16150', 'CHEBI:30746', 'bigg.metabolite:bz', 'biggM:M_bz', 'biggM:bz', 'chebi:13879', 'chebi:16150', 'chebi:22717', 'chebi:22722', 'chebi:3029', 'chebi:30746', 'chebi:41051', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5f4c2b73-5f5e-40fe-8eb6-63ac4d9d4d4f', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cdd00042-5c3e-4e42-bd2e-d98fd864baf2', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/d37351f6-0937-4a6a-be39-fcfde47d1d15', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5f4c2b73-5f5e-40fe-8eb6-63ac4d9d4d4f', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cdd00042-5c3e-4e42-bd2e-d98fd864baf2', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/d37351f6-0937-4a6a-be39-fcfde47d1d15', 'hmdb:HMDB0001870', 'hmdb:HMDB01870', 'kegg.compound:C00180', 'kegg.compound:C00539', 'kegg.drug:D00038', 'keggC:C00180', 'keggC:C00539', 'keggC:M_C00180', 'keggC:M_C00539', 'keggD:D00038', 'keggD:M_D00038', 'metacyc.compound:BENZOATE', 'metacycM:BENZOATE', 'reactome:R-ALL-159446', 'reactomeM:R-ALL-159446', 'sabiork.compound:1912', 'sabiorkM:1912', 'seed.compound:cpd00153', 'seedM:M_cpd00153', 'seedM:cpd00153']	benzoate
1253	MNXM2172	['CHEBI:145117', 'CHEBI:16797', 'bigg.metabolite:1mncam', 'biggM:1mncam', 'biggM:M_1mncam', 'chebi:11267', 'chebi:145117', 'chebi:16797', 'chebi:18635', 'chebi:646', 'hmdb:HMDB0000699', 'hmdb:HMDB00699', 'kegg.compound:C02918', 'keggC:C02918', 'keggC:M_C02918', 'metacyc.compound:CPD-396', 'metacycM:CPD-396', 'reactome:R-ALL-549282', 'reactome:R-ALL-549298', 'reactomeM:R-ALL-549282', 'reactomeM:R-ALL-549298', 'sabiork.compound:2583', 'sabiorkM:2583', 'seed.compound:cpd01866', 'seedM:M_cpd01866', 'seedM:cpd01866']	1-methylnicotinamide
1254	MNXM218	['CHEBI:16000', 'CHEBI:57603', 'bigg.metabolite:etha', 'bigg.metabolite:etham', 'biggM:M_etha', 'biggM:M_etham', 'biggM:etha', 'biggM:etham', 'chebi:14223', 'chebi:16000', 'chebi:23979', 'chebi:272066', 'chebi:42323', 'chebi:4880', 'chebi:57603', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9cee8877-412f-4ce0-a56d-b7c5de20969e', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/66a5817c-409d-4b53-87ea-bb9edd311dc5', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9cee8877-412f-4ce0-a56d-b7c5de20969e', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/66a5817c-409d-4b53-87ea-bb9edd311dc5', 'hmdb:HMDB0000149', 'hmdb:HMDB00149', 'hmdb:HMDB0062693', 'hmdb:HMDB62693', 'kegg.compound:C00189', 'kegg.drug:D05074', 'keggC:C00189', 'keggC:M_C00189', 'keggD:D05074', 'keggD:M_D05074', 'metacyc.compound:ETHANOL-AMINE', 'metacycM:ETHANOL-AMINE', 'reactome:R-ALL-1498751', 'reactomeM:R-ALL-1498751', 'sabiork.compound:1965', 'sabiorkM:1965', 'seed.compound:cpd00162', 'seedM:M_cpd00162', 'seedM:cpd00162']	ethanolamine
1255	MNXM21840	['bigg.metabolite:strch1', 'biggM:M_strch1', 'biggM:strch1']	starch, structure 1 (1,6-{7[1,4-glc], 4[1,4-glc]})
1256	MNXM22124	['CHEBI:82593', 'chebi:82593', 'hmdb:HMDB0060519', 'hmdb:HMDB60519', 'kegg.compound:C19607', 'keggC:C19607', 'keggC:M_C19607', 'seed.compound:cpd20860', 'seedM:M_cpd20860', 'seedM:cpd20860']	trans-5,6-dihydro-5,6-dihydroxy-7,12-dimethylbenz[a]anthracene
1257	MNXM2214	['bigg.metabolite:HC01161', 'bigg.metabolite:apoACP', 'biggM:HC01161', 'biggM:M_HC01161', 'biggM:M_apoACP', 'biggM:apoACP', 'seed.compound:cpd12370', 'seed.compound:cpd29672', 'seedM:M_cpd12370', 'seedM:M_cpd29672', 'seedM:cpd12370', 'seedM:cpd29672']	apo-acp
1258	MNXM22174	['CHEBI:125832', 'CHEBI:45919', 'CHEBI:75084', 'SLM:000001198', 'bigg.metabolite:M03051', 'bigg.metabolite:trdca', 'biggM:M03051', 'biggM:M_M03051', 'biggM:M_trdca', 'biggM:trdca', 'chebi:125832', 'chebi:39247', 'chebi:45916', 'chebi:45919', 'chebi:75084', 'hmdb:HMDB0000910', 'hmdb:HMDB00910', 'kegg.compound:C17076', 'keggC:C17076', 'keggC:M_C17076', 'lipidmaps:LMFA01010013', 'lipidmapsM:LMFA01010013', 'metacyc.compound:CPD-19659', 'metacycM:CPD-19659', 'seed.compound:cpd15640', 'seedM:M_cpd15640', 'seedM:cpd15640', 'slm:000001198']	tridecanoic acid
1259	MNXM222	['CHEBI:17497', 'CHEBI:29805', 'bigg.metabolite:glyclt', 'biggM:M_glyclt', 'biggM:glyclt', 'chebi:14348', 'chebi:17497', 'chebi:24388', 'chebi:24390', 'chebi:29805', 'chebi:42865', 'chebi:5475', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/65f8bf08-1b83-49cd-8f44-8591a6b78f5f', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/8b8341da-ab0c-4974-87a5-7515166e2965', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/fadcee01-99f5-4203-9a94-43ad453f2124', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/9a241561-612f-4e82-99c8-d4ce30c862bf', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/65f8bf08-1b83-49cd-8f44-8591a6b78f5f', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/8b8341da-ab0c-4974-87a5-7515166e2965', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/fadcee01-99f5-4203-9a94-43ad453f2124', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/9a241561-612f-4e82-99c8-d4ce30c862bf', 'hmdb:HMDB0000115', 'hmdb:HMDB0003035', 'hmdb:HMDB00115', 'hmdb:HMDB03035', 'kegg.compound:C00160', 'keggC:C00160', 'keggC:M_C00160', 'metacyc.compound:GLYCOLLATE', 'metacycM:GLYCOLLATE', 'reactome:R-ALL-389822', 'reactomeM:R-ALL-389822', 'sabiork.compound:1953', 'sabiorkM:1953', 'seed.compound:cpd00139', 'seed.compound:cpd12347', 'seedM:M_cpd00139', 'seedM:M_cpd12347', 'seedM:cpd00139', 'seedM:cpd12347']	glycolate
1260	MNXM2240	['CHEBI:17840', 'chebi:14455', 'chebi:17840', 'chebi:24830', 'chebi:5919', 'hmdb:HMDB0004094', 'hmdb:HMDB04094', 'kegg.compound:C05658', 'keggC:C05658', 'keggC:M_C05658', 'metacyc.compound:INDOXYL', 'metacycM:INDOXYL', 'seed.compound:cpd03369', 'seedM:M_cpd03369', 'seedM:cpd03369']	indoxyl
1261	MNXM22450	['bigg.metabolite:leuktrB4wcooh', 'biggM:M_leuktrB4wcooh', 'biggM:leuktrB4wcooh']	w-carboxy leukotriene b4
1262	MNXM2265	['CHEBI:18410', 'CHEBI:36575', 'bigg.metabolite:nformanth', 'biggM:M_nformanth', 'biggM:nformanth', 'chebi:12508', 'chebi:18410', 'chebi:19417', 'chebi:21716', 'chebi:36575', 'chebi:5154', 'hmdb:HMDB0004089', 'hmdb:HMDB04089', 'kegg.compound:C05653', 'keggC:C05653', 'keggC:M_C05653', 'metacyc.compound:N-FORMYLANTHRANILATE', 'metacycM:N-FORMYLANTHRANILATE', 'sabiork.compound:8040', 'sabiorkM:8040', 'seed.compound:cpd03364', 'seedM:M_cpd03364', 'seedM:cpd03364']	n-formylanthranilate
1263	MNXM2282	['CHEBI:15075', 'CHEBI:18170', 'CHEBI:33490', 'bigg.metabolite:sel', 'biggM:M_sel', 'biggM:sel', 'chebi:15075', 'chebi:18170', 'chebi:26624', 'chebi:33490', 'chebi:9088', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/7ce756a8-39aa-4c50-aa82-5a7c7fe07bdc', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/7ce756a8-39aa-4c50-aa82-5a7c7fe07bdc', 'hmdb:HMDB0062761', 'hmdb:HMDB62761', 'kegg.compound:C05697', 'keggC:C05697', 'keggC:M_C05697', 'metacyc.compound:SELENATE', 'metacycM:SELENATE', 'sabiork.compound:8071', 'sabiorkM:8071', 'seed.compound:cpd03396', 'seedM:M_cpd03396', 'seedM:cpd03396']	selenate
1264	MNXM2293	['CHEBI:27510', 'bigg.metabolite:hcoumarin', 'biggM:M_hcoumarin', 'biggM:hcoumarin', 'chebi:27187', 'chebi:27188', 'chebi:27510', 'chebi:9858', 'hmdb:HMDB0029865', 'hmdb:HMDB29865', 'kegg.compound:C09315', 'keggC:C09315', 'keggC:M_C09315', 'metacyc.compound:CPD-8186', 'metacycM:CPD-8186', 'reactome:R-ALL-76452', 'reactomeM:R-ALL-76452', 'sabiork.compound:11405', 'sabiorkM:11405', 'seed.compound:cpd06210', 'seedM:M_cpd06210', 'seedM:cpd06210']	umbelliferone
1265	MNXM23	['CHEBI:15361', 'CHEBI:32816', 'bigg.metabolite:pyr', 'biggM:M_pyr', 'biggM:pyr', 'chebi:14987', 'chebi:15361', 'chebi:26462', 'chebi:26466', 'chebi:32816', 'chebi:45253', 'chebi:8685', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dc01020e-8c7e-4087-9f56-cf8c962b7437', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/ccc99777-54dc-42d4-a97e-009b780d3905', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/dc01020e-8c7e-4087-9f56-cf8c962b7437', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/ccc99777-54dc-42d4-a97e-009b780d3905', 'hmdb:HMDB0000243', 'hmdb:HMDB00243', 'kegg.compound:C00022', 'keggC:C00022', 'keggC:M_C00022', 'lipidmaps:LMFA01060077', 'lipidmapsM:LMFA01060077', 'metacyc.compound:PYRUVATE', 'metacycM:PYRUVATE', 'reactome:R-ALL-113557', 'reactome:R-ALL-29398', 'reactome:R-ALL-389680', 'reactome:R-ALL-429750', 'reactomeM:R-ALL-113557', 'reactomeM:R-ALL-29398', 'reactomeM:R-ALL-389680', 'reactomeM:R-ALL-429750', 'sabiork.compound:33', 'sabiorkM:33', 'seed.compound:cpd00020', 'seedM:M_cpd00020', 'seedM:cpd00020']	pyruvate
1266	MNXM235	['CHEBI:16742', 'CHEBI:30839', 'bigg.metabolite:orot', 'biggM:M_orot', 'biggM:orot', 'chebi:14698', 'chebi:16742', 'chebi:25719', 'chebi:25720', 'chebi:30839', 'chebi:44781', 'chebi:7787', 'hmdb:HMDB0000226', 'hmdb:HMDB00226', 'kegg.compound:C00295', 'kegg.drug:D00055', 'keggC:C00295', 'keggC:M_C00295', 'keggD:D00055', 'keggD:M_D00055', 'metacyc.compound:OROTATE', 'metacycM:OROTATE', 'reactome:R-ALL-76632', 'reactomeM:R-ALL-76632', 'sabiork.compound:2009', 'sabiorkM:2009', 'seed.compound:cpd00247', 'seedM:M_cpd00247', 'seedM:cpd00247']	orotate
1267	MNXM2408	['CHEBI:16482', 'bigg.metabolite:npthl', 'biggM:M_npthl', 'biggM:npthl', 'chebi:14638', 'chebi:16482', 'chebi:25469', 'chebi:44619', 'chebi:7472', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/56f204ff-762a-471e-931b-1ff226ac8cb4', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/16deec64-f128-4561-a1d0-179a05a703ab', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/56f204ff-762a-471e-931b-1ff226ac8cb4', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/16deec64-f128-4561-a1d0-179a05a703ab', 'hmdb:HMDB0029751', 'hmdb:HMDB29751', 'kegg.compound:C00829', 'keggC:C00829', 'keggC:M_C00829', 'metacyc.compound:NAPHTHALENE', 'metacycM:NAPHTHALENE', 'sabiork.compound:5258', 'sabiorkM:5258', 'seed.compound:cpd00618', 'seedM:M_cpd00618', 'seedM:cpd00618']	naphthalene
1268	MNXM24151	['bigg.metabolite:M00115', 'biggM:M00115', 'biggM:M_M00115', 'hmdb:HMDB0062242', 'hmdb:HMDB62242', 'lipidmaps:LMFA01030068', 'lipidmapsM:LMFA01030068']	7z-octadecenoic acid
1269	MNXM2429	['CHEBI:27812', 'CHEBI:53126', 'CHEBI:53128', 'CHEBI:53130', 'CHEBI:53132', 'CHEBI:58531', 'CHEBI:9068', 'chebi:22076', 'chebi:27812', 'chebi:53126', 'chebi:53128', 'chebi:53130', 'chebi:53132', 'chebi:58531', 'chebi:9067', 'chebi:9068', 'hmdb:HMDB0004113', 'hmdb:HMDB0031466', 'hmdb:HMDB04113', 'hmdb:HMDB31466', 'kegg.compound:C05689', 'keggC:C05689', 'keggC:M_C05689', 'metacyc.compound:CPD-12024', 'metacycM:CPD-12024', 'sabiork.compound:10392', 'sabiork.compound:8063', 'sabiork.compound:8072', 'sabiorkM:10392', 'sabiorkM:8063', 'sabiorkM:8072', 'seed.compound:cpd03390', 'seed.compound:cpd05208', 'seedM:M_cpd03390', 'seedM:M_cpd05208', 'seedM:cpd03390', 'seedM:cpd05208']	se-methyl-l-selenocysteine
1270	MNXM244	['CHEBI:17960', 'CHEBI:33190', 'bigg.metabolite:msa', 'biggM:M_msa', 'biggM:msa', 'chebi:11877', 'chebi:14564', 'chebi:1651', 'chebi:17960', 'chebi:20180', 'chebi:33190', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b48fbbb9-d61e-40b0-a32a-971462faf58a', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/4993e172-ccf2-4c55-8e5f-b8b3ae0cc087', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b48fbbb9-d61e-40b0-a32a-971462faf58a', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/4993e172-ccf2-4c55-8e5f-b8b3ae0cc087', 'hmdb:HMDB0011111', 'hmdb:HMDB0011666', 'hmdb:HMDB11111', 'hmdb:HMDB11666', 'kegg.compound:C00222', 'keggC:C00222', 'keggC:M_C00222', 'metacyc.compound:MALONATE-S-ALD', 'metacycM:MALONATE-S-ALD', 'reactome:R-ALL-909783', 'reactomeM:R-ALL-909783', 'sabiork.compound:1981', 'sabiorkM:1981', 'seed.compound:cpd00191', 'seedM:M_cpd00191', 'seedM:cpd00191']	3-oxopropanoate
1271	MNXM25	['CHEBI:15741', 'CHEBI:30031', 'CHEBI:30779', 'CHEBI:90372', 'SLM:000000892', 'bigg.metabolite:succ', 'biggM:M_succ', 'biggM:succ', 'chebi:132287', 'chebi:15125', 'chebi:15741', 'chebi:22941', 'chebi:22943', 'chebi:26803', 'chebi:26807', 'chebi:30031', 'chebi:30779', 'chebi:45639', 'chebi:90372', 'chebi:9304', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8fdfd425-4343-4bf2-8427-b2ffa57fdbd7', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cc98aff0-7f64-4db4-9d59-de961c228496', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/6377658b-03f6-4fed-a5bf-ff0f2389b693', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/600b74d3-8fe5-426d-bedf-291175bd23e4', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/8fdfd425-4343-4bf2-8427-b2ffa57fdbd7', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cc98aff0-7f64-4db4-9d59-de961c228496', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/6377658b-03f6-4fed-a5bf-ff0f2389b693', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/600b74d3-8fe5-426d-bedf-291175bd23e4', 'hmdb:HMDB0000254', 'hmdb:HMDB00254', 'kegg.compound:C00042', 'keggC:C00042', 'keggC:M_C00042', 'lipidmaps:LMFA01170043', 'lipidmapsM:LMFA01170043', 'metacyc.compound:SUC', 'metacycM:SUC', 'reactome:R-ALL-113536', 'reactome:R-ALL-159939', 'reactome:R-ALL-1650769', 'reactome:R-ALL-29434', 'reactome:R-ALL-389583', 'reactome:R-ALL-433123', 'reactomeM:R-ALL-113536', 'reactomeM:R-ALL-159939', 'reactomeM:R-ALL-1650769', 'reactomeM:R-ALL-29434', 'reactomeM:R-ALL-389583', 'reactomeM:R-ALL-433123', 'sabiork.compound:1924', 'sabiorkM:1924', 'seed.compound:cpd00036', 'seedM:M_cpd00036', 'seedM:cpd00036', 'slm:000000892']	succinate
1272	MNXM252	['CHEBI:17025', 'CHEBI:30864', 'bigg.metabolite:dhor__S', 'biggM:M_dhor__S', 'biggM:dhor__S', 'chebi:11063', 'chebi:17025', 'chebi:18777', 'chebi:18778', 'chebi:30864', 'chebi:417', 'chebi:42132', 'hmdb:HMDB0003349', 'hmdb:HMDB03349', 'kegg.compound:C00337', 'keggC:C00337', 'keggC:M_C00337', 'metacyc.compound:DI-H-OROTATE', 'metacycM:DI-H-OROTATE', 'reactome:R-ALL-76630', 'reactomeM:R-ALL-76630', 'sabiork.compound:2022', 'sabiorkM:2022', 'seed.compound:cpd00282', 'seedM:M_cpd00282', 'seedM:cpd00282']	(s)-dihydroorotate
1273	MNXM2527	['CHEBI:17270', 'CHEBI:58083', 'bigg.metabolite:glyc2p', 'biggM:M_glyc2p', 'biggM:glyc2p', 'chebi:14337', 'chebi:17270', 'chebi:26704', 'chebi:42620', 'chebi:5451', 'chebi:58083', 'hmdb:HMDB0002520', 'hmdb:HMDB02520', 'kegg.compound:C02979', 'keggC:C02979', 'keggC:M_C02979', 'metacyc.compound:CPD-536', 'metacycM:CPD-536', 'sabiork.compound:1729', 'sabiorkM:1729', 'seed.compound:cpd01908', 'seedM:M_cpd01908', 'seedM:cpd01908']	glycerol 2-phosphate
1274	MNXM256	['CHEBI:45931', 'CHEBI:58937', 'CHEBI:9532', 'bigg.metabolite:thmpp', 'biggM:M_thmpp', 'biggM:thmpp', 'chebi:15229', 'chebi:45930', 'chebi:45931', 'chebi:49939', 'chebi:58937', 'chebi:9532', 'hmdb:HMDB0001372', 'hmdb:HMDB0062636', 'hmdb:HMDB01372', 'hmdb:HMDB62636', 'kegg.compound:C00068', 'keggC:C00068', 'keggC:M_C00068', 'metacyc.compound:THIAMINE-PYROPHOSPHATE', 'metacycM:THIAMINE-PYROPHOSPHATE', 'reactome:R-ALL-113547', 'reactome:R-ALL-29480', 'reactome:R-ALL-389589', 'reactomeM:R-ALL-113547', 'reactomeM:R-ALL-29480', 'reactomeM:R-ALL-389589', 'sabiork.compound:1287', 'sabiorkM:1287', 'seed.compound:cpd00056', 'seedM:M_cpd00056', 'seedM:cpd00056']	thiamine diphosphate
1275	MNXM258	['CHEBI:16897', 'CHEBI:48153', 'bigg.metabolite:e4p', 'biggM:M_e4p', 'biggM:e4p', 'chebi:12921', 'chebi:16897', 'chebi:20927', 'chebi:4114', 'chebi:42349', 'chebi:48153', 'hmdb:HMDB0001321', 'hmdb:HMDB01321', 'kegg.compound:C00279', 'keggC:C00279', 'keggC:M_C00279', 'metacyc.compound:ERYTHROSE-4P', 'metacycM:ERYTHROSE-4P', 'reactome:R-ALL-29878', 'reactomeM:R-ALL-29878', 'sabiork.compound:1324', 'sabiorkM:1324', 'seed.compound:cpd00236', 'seedM:M_cpd00236', 'seedM:cpd00236']	d-erythrose 4-phosphate
1276	MNXM2593	['CHEBI:27967', 'bigg.metabolite:C05284', 'biggM:C05284', 'biggM:M_C05284', 'chebi:19132', 'chebi:27967', 'chebi:736', 'hmdb:HMDB0006773', 'hmdb:HMDB06773', 'kegg.compound:C05284', 'keggC:C05284', 'keggC:M_C05284', 'lipidmaps:LMST02020066', 'lipidmapsM:LMST02020066', 'seed.compound:cpd03135', 'seedM:M_cpd03135', 'seedM:cpd03135']	11beta-hydroxyandrost-4-ene-3,17-dione
