	ID	source	name
317	MNXM1602	['CHEBI:1467', 'CHEBI:17214', 'bigg.metabolite:3c4mop', 'biggM:3c4mop', 'biggM:M_3c4mop', 'chebi:11765', 'chebi:1467', 'chebi:17214', 'chebi:19975', 'hmdb:HMDB0012149', 'hmdb:HMDB12149', 'kegg.compound:C04236', 'keggC:C04236', 'keggC:M_C04236', 'metacyc.compound:CPD-7100', 'metacycM:CPD-7100', 'seed.compound:cpd02605', 'seedM:M_cpd02605', 'seedM:cpd02605']	(2s)-2-isopropyl-3-oxosuccinate
318	MNXM161	['CHEBI:18405', 'CHEBI:597326', 'bigg.metabolite:pydx5p', 'biggM:M_pydx5p', 'biggM:pydx5p', 'chebi:14977', 'chebi:18405', 'chebi:234571', 'chebi:26424', 'chebi:358848', 'chebi:45145', 'chebi:597326', 'chebi:8668', 'hmdb:HMDB0001491', 'hmdb:HMDB01491', 'kegg.compound:C00018', 'keggC:C00018', 'keggC:M_C00018', 'metacyc.compound:PYRIDOXAL_PHOSPHATE', 'metacycM:PYRIDOXAL_PHOSPHATE', 'reactome:R-ALL-29390', 'reactomeM:R-ALL-29390', 'sabiork.compound:1271', 'sabiorkM:1271', 'seed.compound:cpd00016', 'seedM:M_cpd00016', 'seedM:cpd00016']	pyridoxal 5'-phosphate
319	MNXM1630	['CHEBI:1157', 'CHEBI:61904', 'bigg.metabolite:isetac', 'bigg.metabolite:istnt', 'biggM:M_isetac', 'biggM:M_istnt', 'biggM:isetac', 'biggM:istnt', 'chebi:1157', 'chebi:61904', 'hmdb:HMDB0003903', 'hmdb:HMDB03903', 'kegg.compound:C05123', 'keggC:C05123', 'keggC:M_C05123', 'metacyc.compound:CPD-3745', 'metacycM:CPD-3745', 'seed.compound:cpd03048', 'seedM:M_cpd03048', 'seedM:cpd03048']	2-hydroxyethane-1-sulfonate
320	MNXM1638	['CHEBI:11812', 'CHEBI:17667', 'bigg.metabolite:3hmoa', 'biggM:3hmoa', 'biggM:M_3hmoa', 'chebi:11812', 'chebi:1522', 'chebi:17667', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/5d2143d9-9d74-4164-90bc-bd3ffebb023c', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/2b5f4eac-7578-4c96-af8b-ac55f96b9580', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/5d2143d9-9d74-4164-90bc-bd3ffebb023c', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/2b5f4eac-7578-4c96-af8b-ac55f96b9580', 'kegg.compound:C04181', 'keggC:C04181', 'keggC:M_C04181', 'lipidmaps:LMFA01020277', 'lipidmapsM:LMFA01020277', 'metacyc.compound:CPD-231', 'metacycM:CPD-231', 'seed.compound:cpd02569', 'seedM:M_cpd02569', 'seedM:cpd02569']	3-hydroxy-3-methyl-2-oxobutanoate
321	MNXM164	['CHEBI:17879', 'CHEBI:30763', 'bigg.metabolite:4hbz', 'biggM:4hbz', 'biggM:M_4hbz', 'chebi:12003', 'chebi:17879', 'chebi:1858', 'chebi:20397', 'chebi:20398', 'chebi:30763', 'chebi:44949', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9e05c7cc-e1b3-46a4-93ce-785c0dc04bfa', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/1811ddf5-ba98-40a5-949d-c660b8587741', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/1cc87b2b-41db-4354-90b1-049369c47662', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9e05c7cc-e1b3-46a4-93ce-785c0dc04bfa', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/1811ddf5-ba98-40a5-949d-c660b8587741', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/1cc87b2b-41db-4354-90b1-049369c47662', 'hmdb:HMDB0000500', 'hmdb:HMDB00500', 'kegg.compound:C00156', 'keggC:C00156', 'keggC:M_C00156', 'metacyc.compound:4-hydroxybenzoate', 'metacycM:4-hydroxybenzoate', 'reactome:R-ALL-2162213', 'reactomeM:R-ALL-2162213', 'sabiork.compound:1951', 'sabiorkM:1951', 'seed.compound:cpd00136', 'seedM:M_cpd00136', 'seedM:cpd00136']	4-hydroxybenzoate
322	MNXM1644	['CHEBI:53056', 'chebi:53056']	6-o-[alpha-d-mannosyl-(1->4)-alpha-d-glucosaminyl]-o-acyl-1-phosphatidyl-1d-myo-inositol
323	MNXM164504	['hmdb:HMDB0006899', 'hmdb:HMDB0028687', 'hmdb:HMDB06899', 'hmdb:HMDB28687', 'sabiork.compound:25650', 'sabiorkM:25650']	ala-gly
324	MNXM164570	['CHEBI:29158', 'chebi:13088', 'chebi:29158', 'chebi:6196']	asp-trna(asp)
325	MNXM165150	['CHEBI:29162', 'chebi:13171', 'chebi:29162', 'chebi:6305']	ser-trna(ser)
326	MNXM165192	['bigg.metabolite:CE2245', 'biggM:CE2245', 'biggM:M_CE2245']	trans-tetracos-2-enoyl-coa
327	MNXM1653	['CHEBI:17120', 'CHEBI:30776', 'SLM:000001196', 'bigg.metabolite:caproic', 'bigg.metabolite:hxa', 'biggM:M_caproic', 'biggM:M_hxa', 'biggM:caproic', 'biggM:hxa', 'chebi:14398', 'chebi:17120', 'chebi:24569', 'chebi:24571', 'chebi:30776', 'chebi:40213', 'chebi:5702', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/e4df503e-0f40-4bad-8885-76774b301631', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/e4df503e-0f40-4bad-8885-76774b301631', 'hmdb:HMDB0000535', 'hmdb:HMDB00535', 'hmdb:HMDB0061883', 'hmdb:HMDB61883', 'kegg.compound:C01585', 'keggC:C01585', 'keggC:M_C01585', 'lipidmaps:LMFA01010006', 'lipidmapsM:LMFA01010006', 'metacyc.compound:HEXANOATE', 'metacycM:HEXANOATE', 'reactome:R-ALL-444194', 'reactomeM:R-ALL-444194', 'sabiork.compound:2297', 'sabiorkM:2297', 'seed.compound:cpd01113', 'seedM:M_cpd01113', 'seedM:cpd01113', 'slm:000001196']	hexanoate
328	MNXM166915	['hmdb:HMDB0028689', 'hmdb:HMDB28689', 'sabiork.compound:25537', 'sabiorkM:25537']	ala-his
329	MNXM168	['CHEBI:16708', 'bigg.metabolite:ade', 'biggM:M_ade', 'biggM:ade', 'chebi:13733', 'chebi:16708', 'chebi:22236', 'chebi:2470', 'chebi:40579', 'hmdb:HMDB0000034', 'hmdb:HMDB00034', 'kegg.compound:C00147', 'kegg.drug:D00034', 'keggC:C00147', 'keggC:M_C00147', 'keggD:D00034', 'keggD:M_D00034', 'metacyc.compound:ADENINE', 'metacyc.compound:ADENINE-RING', 'metacycM:ADENINE', 'metacycM:ADENINE-RING', 'reactome:R-ALL-5635947', 'reactome:R-ALL-727751', 'reactome:R-ALL-83947', 'reactome:R-ALL-83951', 'reactomeM:R-ALL-5635947', 'reactomeM:R-ALL-727751', 'reactomeM:R-ALL-83947', 'reactomeM:R-ALL-83951', 'sabiork.compound:57', 'sabiorkM:57', 'seed.compound:cpd00128', 'seed.compound:cpd22238', 'seedM:M_cpd00128', 'seedM:M_cpd22238', 'seedM:cpd00128', 'seedM:cpd22238']	adenine
330	MNXM1711	['CHEBI:16638', 'bigg.metabolite:3mbald', 'biggM:3mbald', 'biggM:M_3mbald', 'chebi:11854', 'chebi:1595', 'chebi:16638', 'chebi:20124', 'hmdb:HMDB0006478', 'hmdb:HMDB06478', 'kegg.compound:C07329', 'keggC:C07329', 'keggC:M_C07329', 'metacyc.compound:CPD-7031', 'metacycM:CPD-7031', 'sabiork.compound:9440', 'sabiorkM:9440', 'seed.compound:cpd04534', 'seedM:M_cpd04534', 'seedM:cpd04534']	3-methylbutanal
331	MNXM1745	['CHEBI:27398', 'bigg.metabolite:im4act', 'bigg.metabolite:imzacd', 'biggM:M_im4act', 'biggM:M_imzacd', 'biggM:im4act', 'biggM:imzacd', 'chebi:24775', 'chebi:27398', 'chebi:5874', 'hmdb:HMDB0003905', 'hmdb:HMDB0006237', 'hmdb:HMDB03905', 'hmdb:HMDB06237', 'kegg.compound:C05130', 'keggC:C05130', 'keggC:M_C05130', 'metacyc.compound:IMIDAZOLE_ACETALDEHYDE', 'metacycM:IMIDAZOLE_ACETALDEHYDE', 'sabiork.compound:7754', 'sabiorkM:7754', 'seed.compound:cpd03052', 'seedM:M_cpd03052', 'seedM:cpd03052']	imidazole-4-acetaldehyde
332	MNXM1747	['CHEBI:17240', 'CHEBI:30838', 'bigg.metabolite:itacon', 'biggM:M_itacon', 'biggM:itacon', 'chebi:14484', 'chebi:17240', 'chebi:24932', 'chebi:24933', 'chebi:30838', 'chebi:6074', 'hmdb:HMDB0002092', 'hmdb:HMDB02092', 'kegg.compound:C00490', 'keggC:C00490', 'keggC:M_C00490', 'lipidmaps:LMFA01170063', 'lipidmapsM:LMFA01170063', 'metacyc.compound:ITACONATE', 'metacycM:ITACONATE', 'sabiork.compound:2059', 'sabiorkM:2059', 'seed.compound:cpd00380', 'seedM:M_cpd00380', 'seedM:cpd00380']	itaconate
333	MNXM1776	['kegg.compound:C15602', 'keggC:C15602', 'keggC:M_C15602']	quinone
334	MNXM1781	['CHEBI:15226', 'CHEBI:16853', 'CHEBI:33113', 'bigg.metabolite:tet', 'biggM:M_tet', 'biggM:tet', 'chebi:15226', 'chebi:16853', 'chebi:33113', 'chebi:9504', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/266b0c99-432b-40b4-81b9-490c07bb2eac', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/266b0c99-432b-40b4-81b9-490c07bb2eac', 'kegg.compound:C02084', 'keggC:C02084', 'keggC:M_C02084', 'metacyc.compound:CPD-14', 'metacycM:CPD-14', 'seed.compound:cpd01414', 'seedM:M_cpd01414', 'seedM:cpd01414']	tetrathionate
335	MNXM1802	['CHEBI:28330', 'CHEBI:60904', 'bigg.metabolite:4hthr', 'biggM:4hthr', 'biggM:M_4hthr', 'chebi:1853', 'chebi:20393', 'chebi:28330', 'chebi:60904', 'hmdb:HMDB0029389', 'hmdb:HMDB29389', 'kegg.compound:C06056', 'keggC:C06056', 'keggC:M_C06056', 'lipidmaps:LMFA01050439', 'lipidmapsM:LMFA01050439', 'metacyc.compound:CPD0-2189', 'metacycM:CPD0-2189', 'seed.compound:cpd03608', 'seedM:M_cpd03608', 'seedM:cpd03608']	4-hydroxy-l-threonine
336	MNXM1816	['CHEBI:27871', 'chebi:23122', 'chebi:27871', 'chebi:3621', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b836e182-f72c-41bd-b1a7-dd5afc3827bc', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/9494f34e-4302-455c-b8ab-3df28d6eea46', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b836e182-f72c-41bd-b1a7-dd5afc3827bc', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/9494f34e-4302-455c-b8ab-3df28d6eea46', 'hmdb:HMDB0013860', 'hmdb:HMDB13860', 'kegg.compound:C06754', 'keggC:C06754', 'keggC:M_C06754', 'metacyc.compound:CHLOROACETALDEHYDE', 'metacycM:CHLOROACETALDEHYDE', 'sabiork.compound:2916', 'sabiorkM:2916', 'seed.compound:cpd04134', 'seedM:M_cpd04134', 'seedM:cpd04134']	chloroacetaldehyde
337	MNXM18285	['CHEBI:74604', 'CHEBI:74948', 'chebi:74604', 'chebi:74948', 'metacyc.compound:CPD-13025', 'metacycM:CPD-13025', 'sabiork.compound:27336', 'sabiorkM:27336', 'seed.compound:cpd23708', 'seedM:M_cpd23708', 'seedM:cpd23708']	guanosine 2'-monophosphate
338	MNXM186	['CHEBI:16332', 'CHEBI:27354', 'CHEBI:57737', 'bigg.metabolite:xu5p__D', 'biggM:M_xu5p__D', 'biggM:xu5p__D', 'chebi:13036', 'chebi:16332', 'chebi:21121', 'chebi:27354', 'chebi:4269', 'chebi:57737', 'hmdb:HMDB0000868', 'hmdb:HMDB0006212', 'hmdb:HMDB00868', 'hmdb:HMDB06212', 'kegg.compound:C00231', 'keggC:C00231', 'keggC:M_C00231', 'metacyc.compound:XYLULOSE-5-PHOSPHATE', 'metacycM:XYLULOSE-5-PHOSPHATE', 'reactome:R-ALL-29790', 'reactomeM:R-ALL-29790', 'sabiork.compound:1317', 'sabiorkM:1317', 'seed.compound:cpd00198', 'seedM:M_cpd00198', 'seedM:cpd00198']	d-xylulose 5-phosphate
339	MNXM188	['CHEBI:16567', 'CHEBI:30754', 'bigg.metabolite:anth', 'biggM:M_anth', 'biggM:anth', 'chebi:13841', 'chebi:16567', 'chebi:22575', 'chebi:22577', 'chebi:22578', 'chebi:2757', 'chebi:30754', 'chebi:40980', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/ec511e59-d2cf-482d-ae9f-7f4dd74818c2', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/ec511e59-d2cf-482d-ae9f-7f4dd74818c2', 'hmdb:HMDB0001123', 'hmdb:HMDB01123', 'kegg.compound:C00108', 'keggC:C00108', 'keggC:M_C00108', 'metacyc.compound:ANTHRANILATE', 'metacycM:ANTHRANILATE', 'sabiork.compound:5005', 'sabiorkM:5005', 'seed.compound:cpd00093', 'seedM:M_cpd00093', 'seedM:cpd00093']	anthranilate
340	MNXM199	['CHEBI:16414', 'CHEBI:27266', 'CHEBI:32851', 'CHEBI:32852', 'CHEBI:32859', 'CHEBI:32860', 'CHEBI:57762', 'CHEBI:87977', 'bigg.metabolite:val__L', 'biggM:M_val__L', 'biggM:val-L', 'biggM:val__L', 'chebi:13186', 'chebi:16414', 'chebi:21417', 'chebi:27266', 'chebi:32851', 'chebi:32852', 'chebi:32859', 'chebi:32860', 'chebi:46282', 'chebi:46376', 'chebi:46418', 'chebi:46484', 'chebi:57762', 'chebi:6321', 'chebi:87977', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b2ec1d47-f20f-4b19-9b15-ac1a3c2159c5', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/65a4c231-5232-4f08-93e2-007eb0537f0e', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/b2ec1d47-f20f-4b19-9b15-ac1a3c2159c5', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/65a4c231-5232-4f08-93e2-007eb0537f0e', 'hmdb:HMDB0000883', 'hmdb:HMDB0034366', 'hmdb:HMDB00883', 'hmdb:HMDB34366', 'kegg.compound:C00183', 'kegg.compound:C16436', 'kegg.drug:D00039', 'keggC:C00183', 'keggC:C16436', 'keggC:M_C00183', 'keggC:M_C16436', 'keggD:D00039', 'keggD:M_D00039', 'lipidmaps:LMFA01100046', 'lipidmapsM:LMFA01100046', 'metacyc.compound:VAL', 'metacycM:VAL', 'reactome:R-ALL-113540', 'reactome:R-ALL-29702', 'reactome:R-ALL-351992', 'reactomeM:R-ALL-113540', 'reactomeM:R-ALL-29702', 'reactomeM:R-ALL-351992', 'sabiork.compound:23113', 'sabiork.compound:68', 'sabiorkM:23113', 'sabiorkM:68', 'seed.compound:cpd00156', 'seed.compound:cpd15141', 'seedM:M_cpd00156', 'seedM:M_cpd15141', 'seedM:cpd00156', 'seedM:cpd15141']	l-valine
341	MNXM20	['CHEBI:16810', 'CHEBI:30915', 'CHEBI:30916', 'bigg.metabolite:akg', 'biggM:M_akg', 'biggM:akg', 'chebi:11638', 'chebi:1253', 'chebi:16810', 'chebi:19748', 'chebi:19749', 'chebi:30915', 'chebi:30916', 'chebi:40661', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5b0a94f6-d411-44fd-bcc1-fb79b4e697f5', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/6557f3f2-0ab8-494b-a865-8ce0eae788a9', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5b0a94f6-d411-44fd-bcc1-fb79b4e697f5', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/6557f3f2-0ab8-494b-a865-8ce0eae788a9', 'hmdb:HMDB0000208', 'hmdb:HMDB0002812', 'hmdb:HMDB00208', 'hmdb:HMDB02812', 'kegg.compound:C00026', 'keggC:C00026', 'keggC:M_C00026', 'metacyc.compound:2-KETOGLUTARATE', 'metacycM:2-KETOGLUTARATE', 'reactome:R-ALL-113594', 'reactome:R-ALL-113671', 'reactome:R-ALL-1650779', 'reactome:R-ALL-29406', 'reactome:R-ALL-389537', 'reactome:R-ALL-561075', 'reactomeM:R-ALL-113594', 'reactomeM:R-ALL-113671', 'reactomeM:R-ALL-1650779', 'reactomeM:R-ALL-29406', 'reactomeM:R-ALL-389537', 'reactomeM:R-ALL-561075', 'sabiork.compound:1922', 'sabiorkM:1922', 'seed.compound:cpd00024', 'seedM:M_cpd00024', 'seedM:cpd00024']	2-oxoglutarate
342	MNXM2073	['CHEBI:16562', 'bigg.metabolite:M00673', 'bigg.metabolite:pad', 'biggM:M00673', 'biggM:M_M00673', 'biggM:M_pad', 'biggM:pad', 'chebi:11647', 'chebi:1264', 'chebi:16562', 'chebi:19762', 'chebi:25974', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/7873fc8a-0cc5-4e69-b04f-3b0bf390f137', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/7873fc8a-0cc5-4e69-b04f-3b0bf390f137', 'hmdb:HMDB0010715', 'hmdb:HMDB10715', 'kegg.compound:C02505', 'keggC:C02505', 'keggC:M_C02505', 'metacyc.compound:CPD-238', 'metacycM:CPD-238', 'sabiork.compound:6244', 'sabiorkM:6244', 'seed.compound:cpd01647', 'seedM:M_cpd01647', 'seedM:cpd01647']	2-phenylacetamide
343	MNXM2074	['CHEBI:17150', 'CHEBI:19763', 'CHEBI:58033', 'bigg.metabolite:2pglyc', 'biggM:2pglyc', 'biggM:M_2pglyc', 'chebi:11652', 'chebi:1268', 'chebi:17150', 'chebi:19763', 'chebi:19764', 'chebi:44849', 'chebi:58033', 'hmdb:HMDB0000816', 'hmdb:HMDB0060148', 'hmdb:HMDB00816', 'hmdb:HMDB60148', 'kegg.compound:C00988', 'keggC:C00988', 'keggC:M_C00988', 'metacyc.compound:CPD-67', 'metacycM:CPD-67', 'sabiork.compound:1350', 'sabiorkM:1350', 'seed.compound:cpd00727', 'seedM:M_cpd00727', 'seedM:cpd00727']	2-phosphoglycolate
344	MNXM2083	['CHEBI:11951', 'CHEBI:17645', 'bigg.metabolite:4aabutn', 'biggM:4aabutn', 'biggM:M_4aabutn', 'chebi:11951', 'chebi:17645', 'chebi:1777', 'chebi:20303', 'hmdb:HMDB0003681', 'hmdb:HMDB0006238', 'hmdb:HMDB0060265', 'hmdb:HMDB03681', 'hmdb:HMDB06238', 'hmdb:HMDB60265', 'kegg.compound:C02946', 'keggC:C02946', 'keggC:M_C02946', 'metacyc.compound:CPD-35', 'metacycM:CPD-35', 'sabiork.compound:2601', 'sabiorkM:2601', 'seed.compound:cpd01889', 'seedM:M_cpd01889', 'seedM:cpd01889']	4-acetamidobutanoate
345	MNXM2100	['CHEBI:15697', 'bigg.metabolite:apocytc', 'biggM:M_apocytc', 'biggM:apocytc', 'chebi:13849', 'chebi:15697', 'chebi:2782', 'kegg.compound:C02248', 'keggC:C02248', 'keggC:M_C02248', 'seed.compound:cpd12052', 'seedM:M_cpd12052', 'seedM:cpd12052']	apocytochrome c
346	MNXM216	['CHEBI:17154', 'bigg.metabolite:ncam', 'biggM:M_ncam', 'biggM:ncam', 'chebi:14645', 'chebi:17154', 'chebi:25521', 'chebi:44258', 'chebi:7556', 'hmdb:HMDB0001406', 'hmdb:HMDB01406', 'kegg.compound:C00153', 'kegg.drug:D00036', 'keggC:C00153', 'keggC:M_C00153', 'keggD:D00036', 'keggD:M_D00036', 'metacyc.compound:NIACINAMIDE', 'metacycM:NIACINAMIDE', 'reactome:R-ALL-197277', 'reactome:R-ALL-427497', 'reactomeM:R-ALL-197277', 'reactomeM:R-ALL-427497', 'sabiork.compound:1949', 'sabiorkM:1949', 'seed.compound:cpd00133', 'seedM:M_cpd00133', 'seedM:cpd00133']	nicotinamide
347	MNXM217	['CHEBI:16150', 'CHEBI:30746', 'bigg.metabolite:bz', 'biggM:M_bz', 'biggM:bz', 'chebi:13879', 'chebi:16150', 'chebi:22717', 'chebi:22722', 'chebi:3029', 'chebi:30746', 'chebi:41051', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5f4c2b73-5f5e-40fe-8eb6-63ac4d9d4d4f', 'envipath:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cdd00042-5c3e-4e42-bd2e-d98fd864baf2', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/d37351f6-0937-4a6a-be39-fcfde47d1d15', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/5f4c2b73-5f5e-40fe-8eb6-63ac4d9d4d4f', 'envipathM:4fd7f3e0-dd25-43ac-9453-dda3e52396e4/compound/cdd00042-5c3e-4e42-bd2e-d98fd864baf2', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/d37351f6-0937-4a6a-be39-fcfde47d1d15', 'hmdb:HMDB0001870', 'hmdb:HMDB01870', 'kegg.compound:C00180', 'kegg.compound:C00539', 'kegg.drug:D00038', 'keggC:C00180', 'keggC:C00539', 'keggC:M_C00180', 'keggC:M_C00539', 'keggD:D00038', 'keggD:M_D00038', 'metacyc.compound:BENZOATE', 'metacycM:BENZOATE', 'reactome:R-ALL-159446', 'reactomeM:R-ALL-159446', 'sabiork.compound:1912', 'sabiorkM:1912', 'seed.compound:cpd00153', 'seedM:M_cpd00153', 'seedM:cpd00153']	benzoate
348	MNXM2172	['CHEBI:145117', 'CHEBI:16797', 'bigg.metabolite:1mncam', 'biggM:1mncam', 'biggM:M_1mncam', 'chebi:11267', 'chebi:145117', 'chebi:16797', 'chebi:18635', 'chebi:646', 'hmdb:HMDB0000699', 'hmdb:HMDB00699', 'kegg.compound:C02918', 'keggC:C02918', 'keggC:M_C02918', 'metacyc.compound:CPD-396', 'metacycM:CPD-396', 'reactome:R-ALL-549282', 'reactome:R-ALL-549298', 'reactomeM:R-ALL-549282', 'reactomeM:R-ALL-549298', 'sabiork.compound:2583', 'sabiorkM:2583', 'seed.compound:cpd01866', 'seedM:M_cpd01866', 'seedM:cpd01866']	1-methylnicotinamide
349	MNXM2174	['CHEBI:28823', 'CHEBI:62286', 'bigg.metabolite:didp', 'biggM:M_didp', 'biggM:didp', 'chebi:10498', 'chebi:19249', 'chebi:28823', 'chebi:62286', 'hmdb:HMDB0003536', 'hmdb:HMDB03536', 'kegg.compound:C01344', 'keggC:C01344', 'keggC:M_C01344', 'metacyc.compound:CPD0-2231', 'metacycM:CPD0-2231', 'reactome:R-ALL-2509796', 'reactomeM:R-ALL-2509796', 'seed.compound:cpd00976', 'seedM:M_cpd00976', 'seedM:cpd00976']	didp
350	MNXM218	['CHEBI:16000', 'CHEBI:57603', 'bigg.metabolite:etha', 'bigg.metabolite:etham', 'biggM:M_etha', 'biggM:M_etham', 'biggM:etha', 'biggM:etham', 'chebi:14223', 'chebi:16000', 'chebi:23979', 'chebi:272066', 'chebi:42323', 'chebi:4880', 'chebi:57603', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9cee8877-412f-4ce0-a56d-b7c5de20969e', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/66a5817c-409d-4b53-87ea-bb9edd311dc5', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/9cee8877-412f-4ce0-a56d-b7c5de20969e', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/66a5817c-409d-4b53-87ea-bb9edd311dc5', 'hmdb:HMDB0000149', 'hmdb:HMDB00149', 'hmdb:HMDB0062693', 'hmdb:HMDB62693', 'kegg.compound:C00189', 'kegg.drug:D05074', 'keggC:C00189', 'keggC:M_C00189', 'keggD:D05074', 'keggD:M_D05074', 'metacyc.compound:ETHANOL-AMINE', 'metacycM:ETHANOL-AMINE', 'reactome:R-ALL-1498751', 'reactomeM:R-ALL-1498751', 'sabiork.compound:1965', 'sabiorkM:1965', 'seed.compound:cpd00162', 'seedM:M_cpd00162', 'seedM:cpd00162']	ethanolamine
351	MNXM2183	['CHEBI:28072', 'CHEBI:60732', 'bigg.metabolite:3gmp', 'biggM:3gmp', 'biggM:M_3gmp', 'chebi:24447', 'chebi:28072', 'chebi:39948', 'chebi:42888', 'chebi:5567', 'chebi:60732', 'kegg.compound:C06193', 'keggC:C06193', 'keggC:M_C06193', 'metacyc.compound:CPD-3708', 'metacycM:CPD-3708', 'sabiork.compound:1857', 'sabiorkM:1857', 'seed.compound:cpd03701', 'seedM:M_cpd03701', 'seedM:cpd03701']	3'-gmp
352	MNXM2212	['CHEBI:17628', 'CHEBI:58213', 'bigg.metabolite:aacald', 'bigg.metabolite:amacald', 'biggM:M_aacald', 'biggM:M_amacald', 'biggM:aacald', 'biggM:amacald', 'chebi:13766', 'chebi:17628', 'chebi:22486', 'chebi:2647', 'chebi:42833', 'chebi:58213', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f730ed9b-d11c-482f-a9ba-ac22fc782cc2', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f730ed9b-d11c-482f-a9ba-ac22fc782cc2', 'kegg.compound:C06735', 'keggC:C06735', 'keggC:M_C06735', 'metacyc.compound:CPD-1772', 'metacycM:CPD-1772', 'sabiork.compound:2912', 'sabiorkM:2912', 'seed.compound:cpd04122', 'seedM:M_cpd04122', 'seedM:cpd04122']	aminoacetaldehyde
