	ID	source	name
50	MNXM114	['CHEBI:17203', 'CHEBI:26271', 'CHEBI:32862', 'CHEBI:32864', 'CHEBI:32871', 'CHEBI:32872', 'CHEBI:60039', 'bigg.metabolite:pro__L', 'biggM:M_pro__L', 'biggM:pro-L', 'biggM:pro__L', 'chebi:13154', 'chebi:17203', 'chebi:184637', 'chebi:21373', 'chebi:26271', 'chebi:32862', 'chebi:32864', 'chebi:32871', 'chebi:32872', 'chebi:42067', 'chebi:45040', 'chebi:45100', 'chebi:45159', 'chebi:58054', 'chebi:60039', 'chebi:6286', 'hmdb:HMDB0000162', 'hmdb:HMDB00162', 'kegg.compound:C00148', 'kegg.compound:C16435', 'kegg.drug:D00035', 'keggC:C00148', 'keggC:C16435', 'keggC:M_C00148', 'keggC:M_C16435', 'keggD:D00035', 'keggD:M_D00035', 'metacyc.compound:PRO', 'metacycM:PRO', 'reactome:R-ALL-113538', 'reactome:R-ALL-352033', 'reactome:R-ALL-379717', 'reactomeM:R-ALL-113538', 'reactomeM:R-ALL-352033', 'reactomeM:R-ALL-379717', 'sabiork.compound:25536', 'sabiork.compound:82', 'sabiorkM:25536', 'sabiorkM:82', 'seed.compound:cpd00129', 'seed.compound:cpd15140', 'seedM:M_cpd00129', 'seedM:M_cpd15140', 'seedM:cpd00129', 'seedM:cpd15140']	['l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline', 'l-proline']
51	MNXM117	['CHEBI:134711', 'CHEBI:16199', 'CHEBI:32285', 'CHEBI:48376', 'bigg.metabolite:urea', 'biggM:M_urea', 'biggM:urea', 'chebi:134711', 'chebi:15292', 'chebi:16199', 'chebi:27218', 'chebi:32285', 'chebi:46379', 'chebi:48376', 'chebi:9888', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e1054e0b-a299-4b89-b470-455c007d2bc6', 'envipath:5882df9c-dae1-4d80-a40e-db4724271456/compound/a4a8116a-0fc4-4ad8-b192-1387a253bac6', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f410026a-1678-4d69-b6ac-505c7b9fe316', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/e1054e0b-a299-4b89-b470-455c007d2bc6', 'envipathM:5882df9c-dae1-4d80-a40e-db4724271456/compound/a4a8116a-0fc4-4ad8-b192-1387a253bac6', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/f410026a-1678-4d69-b6ac-505c7b9fe316', 'hmdb:HMDB0000294', 'hmdb:HMDB00294', 'kegg.compound:C00086', 'kegg.drug:D00023', 'kegg.drug:D01749', 'kegg.drug:D10496', 'keggC:C00086', 'keggC:M_C00086', 'keggD:D00023', 'keggD:D01749', 'keggD:D10496', 'keggD:M_D00023', 'keggD:M_D01749', 'keggD:M_D10496', 'metacyc.compound:UREA', 'metacycM:UREA', 'reactome:R-ALL-29514', 'reactome:R-ALL-374061', 'reactome:R-ALL-432019', 'reactomeM:R-ALL-29514', 'reactomeM:R-ALL-374061', 'reactomeM:R-ALL-432019', 'sabiork.compound:1798', 'sabiorkM:1798', 'seed.compound:cpd00073', 'seedM:M_cpd00073', 'seedM:cpd00073']	['urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea', 'urea']
52	MNXM118	['CHEBI:17148', 'CHEBI:326268', 'bigg.metabolite:ptrc', 'biggM:M_ptrc', 'biggM:ptrc', 'chebi:14972', 'chebi:17148', 'chebi:26405', 'chebi:326268', 'chebi:45092', 'chebi:8650', 'hmdb:HMDB0001414', 'hmdb:HMDB0060243', 'hmdb:HMDB01414', 'hmdb:HMDB60243', 'kegg.compound:C00134', 'keggC:C00134', 'keggC:M_C00134', 'metacyc.compound:PUTRESCINE', 'metacycM:PUTRESCINE', 'reactome:R-ALL-141350', 'reactome:R-ALL-29610', 'reactomeM:R-ALL-141350', 'reactomeM:R-ALL-29610', 'sabiork.compound:1941', 'sabiorkM:1941', 'seed.compound:cpd00118', 'seed.compound:cpd12215', 'seedM:M_cpd00118', 'seedM:M_cpd12215', 'seedM:cpd00118', 'seedM:cpd12215']	['putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine', 'putrescine']
53	MNXM138	['CHEBI:17672', 'CHEBI:58228', 'bigg.metabolite:cbp', 'biggM:M_cbp', 'biggM:cbp', 'chebi:13942', 'chebi:17672', 'chebi:23005', 'chebi:3389', 'chebi:41567', 'chebi:58228', 'hmdb:HMDB0001096', 'hmdb:HMDB01096', 'kegg.compound:C00169', 'keggC:C00169', 'keggC:M_C00169', 'metacyc.compound:CARBAMOYL-P', 'metacycM:CARBAMOYL-P', 'reactome:R-ALL-111647', 'reactome:R-ALL-29676', 'reactomeM:R-ALL-111647', 'reactomeM:R-ALL-29676', 'sabiork.compound:1311', 'sabiorkM:1311', 'seed.compound:cpd00146', 'seedM:M_cpd00146', 'seedM:cpd00146']	['carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate', 'carbamoyl phosphate']
54	MNXM145	['CHEBI:17363', 'CHEBI:37455', 'CHEBI:58121', 'bigg.metabolite:ru5p__D', 'biggM:M_ru5p__D', 'biggM:ru5p__D', 'chebi:13018', 'chebi:13040', 'chebi:17363', 'chebi:21088', 'chebi:26572', 'chebi:37455', 'chebi:40192', 'chebi:4243', 'chebi:58121', 'hmdb:HMDB0000618', 'hmdb:HMDB0002033', 'hmdb:HMDB0002694', 'hmdb:HMDB00618', 'hmdb:HMDB02033', 'hmdb:HMDB02694', 'kegg.compound:C00199', 'keggC:C00199', 'keggC:M_C00199', 'metacyc.compound:RIBULOSE-5P', 'metacycM:RIBULOSE-5P', 'reactome:R-ALL-29732', 'reactomeM:R-ALL-29732', 'sabiork.compound:1313', 'sabiork.compound:22814', 'sabiorkM:1313', 'sabiorkM:22814', 'seed.compound:cpd00171', 'seedM:M_cpd00171', 'seedM:cpd00171']	['d-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate', 'd-ribulose 5-phosphate']
55	MNXM234	['CHEBI:17622', 'CHEBI:246422', 'bigg.metabolite:dump', 'biggM:M_dump', 'biggM:dump', 'chebi:10532', 'chebi:14094', 'chebi:17622', 'chebi:19263', 'chebi:246422', 'chebi:42245', 'chebi:46286', 'chebi:46288', 'chebi:47722', 'hmdb:HMDB0001409', 'hmdb:HMDB01409', 'kegg.compound:C00365', 'keggC:C00365', 'keggC:M_C00365', 'metacyc.compound:DUMP', 'metacycM:DUMP', 'reactome:R-ALL-109382', 'reactome:R-ALL-109510', 'reactome:R-ALL-500742', 'reactomeM:R-ALL-109382', 'reactomeM:R-ALL-109510', 'reactomeM:R-ALL-500742', 'sabiork.compound:1334', 'sabiorkM:1334', 'seed.compound:cpd00299', 'seedM:M_cpd00299', 'seedM:cpd00299']	['dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump', 'dump']
56	MNXM252	['CHEBI:17025', 'CHEBI:30864', 'bigg.metabolite:dhor__S', 'biggM:M_dhor__S', 'biggM:dhor__S', 'chebi:11063', 'chebi:17025', 'chebi:18777', 'chebi:18778', 'chebi:30864', 'chebi:417', 'chebi:42132', 'hmdb:HMDB0003349', 'hmdb:HMDB03349', 'kegg.compound:C00337', 'keggC:C00337', 'keggC:M_C00337', 'metacyc.compound:DI-H-OROTATE', 'metacycM:DI-H-OROTATE', 'reactome:R-ALL-76630', 'reactomeM:R-ALL-76630', 'sabiork.compound:2022', 'sabiorkM:2022', 'seed.compound:cpd00282', 'seedM:M_cpd00282', 'seedM:cpd00282']	['(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate', '(s)-dihydroorotate']
57	MNXM258	['CHEBI:16897', 'CHEBI:48153', 'bigg.metabolite:e4p', 'biggM:M_e4p', 'biggM:e4p', 'chebi:12921', 'chebi:16897', 'chebi:20927', 'chebi:4114', 'chebi:42349', 'chebi:48153', 'hmdb:HMDB0001321', 'hmdb:HMDB01321', 'kegg.compound:C00279', 'keggC:C00279', 'keggC:M_C00279', 'metacyc.compound:ERYTHROSE-4P', 'metacycM:ERYTHROSE-4P', 'reactome:R-ALL-29878', 'reactomeM:R-ALL-29878', 'sabiork.compound:1324', 'sabiorkM:1324', 'seed.compound:cpd00236', 'seedM:M_cpd00236', 'seedM:cpd00236']	['d-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate', 'd-erythrose 4-phosphate']
58	MNXM266	['CHEBI:15918', 'CHEBI:57566', 'bigg.metabolite:dcmp', 'biggM:M_dcmp', 'biggM:dcmp', 'chebi:10493', 'chebi:14070', 'chebi:14071', 'chebi:14115', 'chebi:15918', 'chebi:19242', 'chebi:41838', 'chebi:41875', 'chebi:57566', 'hmdb:HMDB0001202', 'hmdb:HMDB01202', 'kegg.compound:C00239', 'keggC:C00239', 'keggC:M_C00239', 'metacyc.compound:DCMP', 'metacycM:DCMP', 'reactome:R-ALL-109378', 'reactome:R-ALL-109758', 'reactomeM:R-ALL-109378', 'reactomeM:R-ALL-109758', 'sabiork.compound:63', 'sabiorkM:63', 'seed.compound:cpd00206', 'seedM:M_cpd00206', 'seedM:cpd00206']	['dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp', 'dcmp']
59	MNXM29	['CHEBI:132194', 'CHEBI:15428', 'CHEBI:32507', 'CHEBI:32508', 'CHEBI:57305', 'bigg.metabolite:gly', 'biggM:M_gly', 'biggM:gly', 'chebi:10792', 'chebi:132194', 'chebi:14344', 'chebi:15428', 'chebi:24368', 'chebi:32507', 'chebi:32508', 'chebi:42964', 'chebi:5460', 'chebi:57305', 'envipath:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/19441357-44af-48e1-b5ac-0e48c8dcbb87', 'envipath:650babc9-9d68-4b73-9332-11972ca26f7b/compound/870d7ca5-6659-40eb-8b5d-858bd29cddaa', 'envipathM:32de3cf4-e3e6-4168-956e-32fa5ddb0ce1/compound/19441357-44af-48e1-b5ac-0e48c8dcbb87', 'envipathM:650babc9-9d68-4b73-9332-11972ca26f7b/compound/870d7ca5-6659-40eb-8b5d-858bd29cddaa', 'hmdb:HMDB0000123', 'hmdb:HMDB00123', 'kegg.compound:C00037', 'kegg.drug:D00011', 'keggC:C00037', 'keggC:M_C00037', 'keggD:D00011', 'keggD:M_D00011', 'metacyc.compound:GLY', 'metacycM:GLY', 'reactome:R-ALL-113545', 'reactome:R-ALL-159549', 'reactome:R-ALL-193446', 'reactome:R-ALL-266029', 'reactome:R-ALL-29424', 'reactome:R-ALL-428557', 'reactomeM:R-ALL-113545', 'reactomeM:R-ALL-159549', 'reactomeM:R-ALL-193446', 'reactomeM:R-ALL-266029', 'reactomeM:R-ALL-29424', 'reactomeM:R-ALL-428557', 'sabiork.compound:66', 'sabiorkM:66', 'seed.compound:cpd00033', 'seedM:M_cpd00033', 'seedM:cpd00033']	['glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine', 'glycine']
60	MNXM37	['CHEBI:18050', 'CHEBI:28300', 'CHEBI:32665', 'CHEBI:32666', 'CHEBI:32678', 'CHEBI:32679', 'CHEBI:58359', 'bigg.metabolite:gln__L', 'biggM:M_gln__L', 'biggM:gln-L', 'biggM:gln__L', 'chebi:13110', 'chebi:18050', 'chebi:21308', 'chebi:24316', 'chebi:28300', 'chebi:32665', 'chebi:32666', 'chebi:32678', 'chebi:32679', 'chebi:42812', 'chebi:42814', 'chebi:42899', 'chebi:42943', 'chebi:5432', 'chebi:58359', 'chebi:6227', 'hmdb:HMDB0000641', 'hmdb:HMDB00641', 'kegg.compound:C00064', 'kegg.compound:C00303', 'kegg.drug:D00015', 'keggC:C00064', 'keggC:C00303', 'keggC:M_C00064', 'keggC:M_C00303', 'keggD:D00015', 'keggD:M_D00015', 'metacyc.compound:GLN', 'metacycM:GLN', 'reactome:R-ALL-113522', 'reactome:R-ALL-212615', 'reactome:R-ALL-29472', 'reactomeM:R-ALL-113522', 'reactomeM:R-ALL-212615', 'reactomeM:R-ALL-29472', 'sabiork.compound:2011', 'sabiork.compound:74', 'sabiorkM:2011', 'sabiorkM:74', 'seed.compound:cpd00053', 'seed.compound:cpd00253', 'seedM:M_cpd00053', 'seedM:M_cpd00253', 'seedM:cpd00053', 'seedM:cpd00253']	['l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine', 'l-glutamine']
61	MNXM411	['CHEBI:28846', 'CHEBI:58593', 'bigg.metabolite:dcdp', 'biggM:M_dcdp', 'biggM:dcdp', 'chebi:10492', 'chebi:19241', 'chebi:28846', 'chebi:49966', 'chebi:58593', 'hmdb:HMDB0001245', 'hmdb:HMDB01245', 'kegg.compound:C00705', 'keggC:C00705', 'keggC:M_C00705', 'metacyc.compound:DCDP', 'metacycM:DCDP', 'reactome:R-ALL-110091', 'reactome:R-ALL-110668', 'reactome:R-ALL-111784', 'reactomeM:R-ALL-110091', 'reactomeM:R-ALL-110668', 'reactomeM:R-ALL-111784', 'sabiork.compound:1347', 'sabiorkM:1347', 'seed.compound:cpd00533', 'seedM:M_cpd00533', 'seedM:cpd00533']	['dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp', 'dcdp']
62	MNXM436	['CHEBI:28862', 'CHEBI:58595', 'bigg.metabolite:dgdp', 'biggM:M_dgdp', 'biggM:dgdp', 'chebi:10495', 'chebi:19245', 'chebi:28862', 'chebi:41949', 'chebi:58595', 'hmdb:HMDB0000960', 'hmdb:HMDB00960', 'kegg.compound:C00361', 'keggC:C00361', 'keggC:M_C00361', 'metacyc.compound:DGDP', 'metacycM:DGDP', 'reactome:R-ALL-110092', 'reactome:R-ALL-110680', 'reactomeM:R-ALL-110092', 'reactomeM:R-ALL-110680', 'sabiork.compound:1677', 'sabiorkM:1677', 'seed.compound:cpd00295', 'seedM:M_cpd00295', 'seedM:cpd00295']	['dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp', 'dgdp']
63	MNXM465	['CHEBI:15859', 'CHEBI:32814', 'bigg.metabolite:cbasp', 'biggM:M_cbasp', 'biggM:cbasp', 'chebi:12496', 'chebi:12593', 'chebi:15859', 'chebi:21687', 'chebi:21688', 'chebi:32814', 'chebi:44316', 'chebi:7257', 'hmdb:HMDB0000828', 'hmdb:HMDB00828', 'kegg.compound:C00438', 'keggC:C00438', 'keggC:M_C00438', 'metacyc.compound:CARBAMYUL-L-ASPARTATE', 'metacycM:CARBAMYUL-L-ASPARTATE', 'reactome:R-ALL-111628', 'reactomeM:R-ALL-111628', 'sabiork.compound:2049', 'sabiorkM:2049', 'seed.compound:cpd00343', 'seedM:M_cpd00343', 'seedM:cpd00343']	['n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate', 'n-carbamoyl-l-aspartate']
64	MNXM5	['CHEBI:18009', 'CHEBI:25523', 'CHEBI:44409', 'CHEBI:58349', 'bigg.metabolite:nadp', 'biggM:M_nadp', 'biggM:nadp', 'chebi:13397', 'chebi:13398', 'chebi:18009', 'chebi:21903', 'chebi:25523', 'chebi:44405', 'chebi:44409', 'chebi:58349', 'chebi:7424', 'hmdb:HMDB0000217', 'hmdb:HMDB00217', 'kegg.compound:C00006', 'keggC:C00006', 'keggC:M_C00006', 'metacyc.compound:NADP', 'metacycM:NADP', 'reactome:R-ALL-113563', 'reactome:R-ALL-113564', 'reactome:R-ALL-194668', 'reactome:R-ALL-2000348', 'reactome:R-ALL-29366', 'reactome:R-ALL-351628', 'reactome:R-ALL-389556', 'reactome:R-ALL-5623650', 'reactomeM:R-ALL-113563', 'reactomeM:R-ALL-113564', 'reactomeM:R-ALL-194668', 'reactomeM:R-ALL-2000348', 'reactomeM:R-ALL-29366', 'reactomeM:R-ALL-351628', 'reactomeM:R-ALL-389556', 'reactomeM:R-ALL-5623650', 'sabiork.compound:1263', 'sabiorkM:1263', 'seed.compound:cpd00006', 'seedM:M_cpd00006', 'seedM:cpd00006']	['nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)', 'nadp(+)']
65	MNXM512144	['CHEBI:88003', 'chebi:88003']	['fructose 6-phosphate', 'fructose 6-phosphate']
66	MNXM54306	['CHEBI:24195', 'chebi:24195']	['gamma-glutamylcysteine', 'gamma-glutamylcysteine']
67	MNXM572	['CHEBI:28850', 'CHEBI:60471', 'bigg.metabolite:dudp', 'biggM:M_dudp', 'biggM:dudp', 'chebi:10531', 'chebi:19262', 'chebi:28850', 'chebi:60471', 'hmdb:HMDB0001000', 'hmdb:HMDB01000', 'kegg.compound:C01346', 'keggC:C01346', 'keggC:M_C01346', 'metacyc.compound:DUDP', 'metacycM:DUDP', 'reactome:R-ALL-110093', 'reactome:R-ALL-110693', 'reactomeM:R-ALL-110093', 'reactomeM:R-ALL-110693', 'sabiork.compound:1714', 'sabiorkM:1714', 'seed.compound:cpd00978', 'seedM:M_cpd00978', 'seedM:cpd00978']	['dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp', 'dudp']
68	MNXM64096	['CHEBI:13389', 'chebi:13389']	['nad', 'nad']
69	MNXM725895	['bigg.metabolite:3hoctACP', 'biggM:3hoctACP', 'biggM:M_3hoctACP']	['(r)-3-hydroxyoctanoyl-[acyl-carrier protein]', '(r)-3-hydroxyoctanoyl-[acyl-carrier protein]', '(r)-3-hydroxyoctanoyl-[acyl-carrier protein]']
70	MNXM725927	['hmdb:HMDB0001484', 'hmdb:HMDB0011665', 'hmdb:HMDB01484', 'hmdb:HMDB11665']	['acetoacetyl-coa', 'acetoacetyl-coa', 'acetoacetyl-coa', 'acetoacetyl-coa']
71	MNXM725928	['lipidmaps:LMFA07050030', 'lipidmapsM:LMFA07050030']	['acetoacetyl-coa', 'acetoacetyl-coa']
